candidate_id,activity_id_a,activity_id_b,candidate_reasons,candidate_confidence,review_status,merge_applied
cand-2e1f4c3aae2b0dff,tpa-8681fda42dd0ff,tpa-aef08567fad618,shared_city_building_folio,low,pending_human_review,no
cand-10ec9c62cf420427,tpa-8681fda42dd0ff,tpa-c3125164df8d13,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-acf706f9eed03ce7,tpa-8681fda42dd0ff,tpa-d60f7ed42f12b8,shared_city_building_folio,low,pending_human_review,no
cand-52d244446561acee,tpa-8681fda42dd0ff,tpa-edbfb7ebee2316,shared_city_building_folio,low,pending_human_review,no
cand-b32dcbe7240e4417,tpa-87cd2f4d6fd6d5,tpa-a35a4a75fd4820,exact_normalized_address,low,pending_human_review,no
cand-1051f7c106160e39,tpa-87cd2f4d6fd6d5,tpa-b63181a27fd177,exact_normalized_address,low,pending_human_review,no
cand-8ff790be0e5ee879,tpa-87f0e0bbc35139,tpa-d137cbe67f28b7,exact_normalized_address,low,pending_human_review,no
cand-68289915557c1ccf,tpa-88d4884c01d2a0,tpa-98311e1937ed3f,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-7db42c8bc80f8b0a,tpa-89861c48928f4d,tpa-dd1614046de936,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-8b2e0163c4821663,tpa-8a8e962a1daa98,tpa-c49e93607145f1,exact_normalized_address,low,pending_human_review,no
cand-7f33251fb1784566,tpa-8b3ab70c40788f,tpa-b05a1f734ed809,exact_normalized_address,low,pending_human_review,no
cand-c38b10b751a638e3,tpa-8b98c0618bf1da,tpa-aeb38c4d8a2d95,exact_normalized_address,low,pending_human_review,no
cand-36edb6af109cece4,tpa-8c48073513253b,tpa-a27455adc59c06,exact_normalized_address,low,pending_human_review,no
cand-2e3c0402eb6bf2e1,tpa-8c48073513253b,tpa-d5bd8924c4c0c9,exact_normalized_address,low,pending_human_review,no
cand-f538916fff59ba1c,tpa-8cc9e565a1eca0,tpa-e41ba151b2e841,exact_normalized_address,low,pending_human_review,no
cand-d4b75f945e3b091e,tpa-8de010d2e2653d,tpa-d79d703c4f96f6,exact_normalized_address,low,pending_human_review,no
cand-d4f551b35442153b,tpa-8dfd99cc25e194,tpa-e480f8b52b8eaf,exact_normalized_address,low,pending_human_review,no
cand-311b7622cc3da2b4,tpa-8e6596c40db0da,tpa-e16dc8db40500c,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-89bcd2f616e89a1b,tpa-8f0315146c52f0,tpa-9a158fb8df8089,exact_normalized_address,low,pending_human_review,no
cand-2dfb36af77080389,tpa-8f0315146c52f0,tpa-baad2c031f63cd,exact_normalized_address,low,pending_human_review,no
cand-8031846ff21481af,tpa-8f0315146c52f0,tpa-d98f2ca98367d2,exact_normalized_address,low,pending_human_review,no
cand-08dfe9778d7431a8,tpa-8f0315146c52f0,tpa-e0a37fdd7fc000,exact_normalized_address,low,pending_human_review,no
cand-9958e4ac36038081,tpa-902da4944a805f,tpa-c8bd1ede6078ca,shared_city_building_folio,low,pending_human_review,no
cand-7d6095369bde2e15,tpa-904f5483252c85,tpa-a2d52bde3f3d1a,exact_normalized_address,low,pending_human_review,no
cand-8f6108c256f1e41d,tpa-905f882ce21996,tpa-cebd3559685244,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-a597ca22a1f4d752,tpa-91cbde926550d1,tpa-f001f55b776437,exact_normalized_address,low,pending_human_review,no
cand-c4b18a75cb40be9d,tpa-929536658247fb,tpa-e4e8c0c9e5dd84,exact_normalized_address,low,pending_human_review,no
cand-4c49fc47df10c586,tpa-932eb03636507a,tpa-a732a51d6cdf33,exact_normalized_address,low,pending_human_review,no
cand-daa937ae76333616,tpa-932eb03636507a,tpa-ffe358fdc00f69,exact_normalized_address,low,pending_human_review,no
cand-be09071d49f0c8e7,tpa-94b8d8e526d617,tpa-a3cc13934af166,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-a390c974d1f123f3,tpa-94b8d8e526d617,tpa-ca5fb9eae9e92a,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-1dbead0f7ac0bf17,tpa-94b8d8e526d617,tpa-d48724c8c9c6cd,exact_normalized_address,low,pending_human_review,no
cand-493e62d7177e7c85,tpa-94b8d8e526d617,tpa-dba5a1180e73b0,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-7b132383ae5e723f,tpa-94b8d8e526d617,tpa-dc7bf4ecde575f,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-d3f6a28b049d89b9,tpa-94b8d8e526d617,tpa-f1c346905aac98,exact_normalized_address,low,pending_human_review,no
cand-1713ae7a233348c0,tpa-9502151b34d7d0,tpa-9c962468d1083d,exact_normalized_address,low,pending_human_review,no
cand-fa145826c20e887b,tpa-957272c721aac7,tpa-b46d60be29f118,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-b1ff41142eb02e47,tpa-95b4bc533ab4fe,tpa-cd0d5eb06fa587,shared_city_building_folio,low,pending_human_review,no
cand-bbb2629c51975515,tpa-95d0a3f24b10d8,tpa-b6a5bf7e8bc182,exact_normalized_address,low,pending_human_review,no
cand-07d82ef925eaabaf,tpa-961a3f82f4dde1,tpa-a9818716ddb431,exact_normalized_address,low,pending_human_review,no
cand-7b7362b9609db295,tpa-961a3f82f4dde1,tpa-d23ada2f3ee414,exact_normalized_address,low,pending_human_review,no
cand-e928636bd9c163e6,tpa-979cb58005ca37,tpa-d7498a4e0c9fd3,exact_normalized_address,low,pending_human_review,no
cand-694174369383c00a,tpa-979cb58005ca37,tpa-ec4a1ca62e8729,exact_normalized_address,low,pending_human_review,no
cand-5c3a775dd947f770,tpa-97ab366d4e1961,tpa-ab63fbcfaa71f0,exact_normalized_address,low,pending_human_review,no
cand-300607562bf08edf,tpa-97d738ba61f354,tpa-a77d48b8d5071b,exact_normalized_address,low,pending_human_review,no
cand-d3085d6f56bffff8,tpa-98de2b76672f71,tpa-e03d108007dce2,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-b30d3155140af5d0,tpa-99fa4376843c17,tpa-9d627e95ad566a,exact_normalized_address,low,pending_human_review,no
cand-a8a3537f8c63372d,tpa-9a158fb8df8089,tpa-baad2c031f63cd,exact_normalized_address,low,pending_human_review,no
cand-049b161bb17d95db,tpa-9a158fb8df8089,tpa-d98f2ca98367d2,exact_normalized_address,low,pending_human_review,no
cand-14da868253f66118,tpa-9a158fb8df8089,tpa-e0a37fdd7fc000,exact_normalized_address,low,pending_human_review,no
cand-f82219cda826884f,tpa-9c2467bac37218,tpa-c768fb60f5036e,shared_city_building_folio,low,pending_human_review,no
cand-719bc9aa89fd7bbe,tpa-a0a54cbd576262,tpa-abedb808985d4d,exact_normalized_address,low,pending_human_review,no
cand-529402484a87d61c,tpa-a0a54cbd576262,tpa-b4455e8216c949,exact_normalized_address,low,pending_human_review,no
cand-164b8f73bb497a9f,tpa-a0af89e338e21e,tpa-d37b3c695504bc,exact_normalized_address,low,pending_human_review,no
cand-ef64a1f272f6e474,tpa-a2578f30661100,tpa-e91099928a5d8b,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-694276cb5c350ac0,tpa-a2578f30661100,tpa-ec27835f965a05,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-006dc7c5792af56f,tpa-a2578f30661100,tpa-f2a85ff7b3dda5,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-7a4004bdd96300e0,tpa-a27455adc59c06,tpa-d5bd8924c4c0c9,exact_normalized_address,low,pending_human_review,no
cand-402531d027e273d7,tpa-a343c47c11b5da,tpa-a58516bd654448,exact_normalized_address,low,pending_human_review,no
cand-ed76dc9e112adf17,tpa-a35a4a75fd4820,tpa-b63181a27fd177,exact_normalized_address,low,pending_human_review,no
cand-8e0ed22cc5ca84ed,tpa-a3cc13934af166,tpa-ca5fb9eae9e92a,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-dd6e762915cc1c24,tpa-a3cc13934af166,tpa-d48724c8c9c6cd,exact_normalized_address,low,pending_human_review,no
cand-be5ca80de2592dd8,tpa-a3cc13934af166,tpa-dba5a1180e73b0,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-c20e725f5fba284e,tpa-a3cc13934af166,tpa-dc7bf4ecde575f,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-8e2be56ffd9c93f5,tpa-a3cc13934af166,tpa-f1c346905aac98,exact_normalized_address,low,pending_human_review,no
cand-556b4c495175acf3,tpa-a6d3aab2393a6b,tpa-b0d9e502313fcd,exact_normalized_address,low,pending_human_review,no
cand-cf658cffb6005583,tpa-a732a51d6cdf33,tpa-ffe358fdc00f69,exact_normalized_address,low,pending_human_review,no
cand-cc093b6eea0db4dd,tpa-a7e19127affe26,tpa-b1719030b0d422,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-13fbfec4f2939730,tpa-a834a580e80dbb,tpa-aa1b983e4df8ce,shared_city_building_folio,low,pending_human_review,no
cand-04e8a7bef2304e04,tpa-a89d1aacd75ce4,tpa-d215ac16b6e523,shared_city_building_folio,low,pending_human_review,no
cand-75ce5e3c4542b21e,tpa-a8e3aece54ecea,tpa-d7eef5297bc014,exact_normalized_address,low,pending_human_review,no
cand-6a608adb8fc0b638,tpa-a8fc7db88edcf7,tpa-d58c64c80a6654,shared_city_building_folio,low,pending_human_review,no
cand-152109dc7ea11589,tpa-a9818716ddb431,tpa-d23ada2f3ee414,exact_normalized_address,low,pending_human_review,no
cand-77f17f1b72f030aa,tpa-abedb808985d4d,tpa-b4455e8216c949,exact_normalized_address,low,pending_human_review,no
cand-47ced0da6c1847ef,tpa-add0b475c6dfe6,tpa-e972707b6de629,exact_normalized_address,low,pending_human_review,no
cand-5a27d9858d3b1963,tpa-aef08567fad618,tpa-c3125164df8d13,shared_city_building_folio,low,pending_human_review,no
cand-35730b23c31b3e25,tpa-aef08567fad618,tpa-d60f7ed42f12b8,shared_city_building_folio,low,pending_human_review,no
cand-58280d16cacf4c9e,tpa-aef08567fad618,tpa-edbfb7ebee2316,shared_city_building_folio,low,pending_human_review,no
cand-37ac12bdddd7d2ad,tpa-af7594b07ae078,tpa-d24e45feb85f81,shared_city_building_folio,low,pending_human_review,no
cand-699c01157201c503,tpa-b10575f6418799,tpa-b2f916fe77020c,exact_normalized_address,low,pending_human_review,no
cand-12bf29d64837cce0,tpa-b10575f6418799,tpa-bb9f17ba7450b0,exact_normalized_address,low,pending_human_review,no
cand-94e2fb3ed7cde530,tpa-b10575f6418799,tpa-c0840dcddf84f5,exact_normalized_address,low,pending_human_review,no
cand-d0baae9bbd1075ce,tpa-b10575f6418799,tpa-c45e95d0d0bb78,exact_normalized_address,low,pending_human_review,no
cand-e8563bcce0fa30a8,tpa-b10575f6418799,tpa-dbb325a1b4622b,exact_normalized_address,low,pending_human_review,no
cand-a6dfddba8c549129,tpa-b10575f6418799,tpa-dda930a5a7507d,exact_normalized_address,low,pending_human_review,no
cand-270246ca8bc7c81d,tpa-b10575f6418799,tpa-f580fde975c97d,exact_normalized_address,low,pending_human_review,no
cand-36677743b19f53c3,tpa-b10575f6418799,tpa-f75d1b96128237,exact_normalized_address,low,pending_human_review,no
cand-7786b750c14a1479,tpa-b16bad94755d94,tpa-ff85739d8f2b03,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-b7651e5528e71843,tpa-b1f512a0f493bf,tpa-c30629eb839425,exact_normalized_address,low,pending_human_review,no
cand-4db3db14ebd90dd7,tpa-b1f512a0f493bf,tpa-c8448441d4fc2a,exact_normalized_address,low,pending_human_review,no
cand-ef902360a275b77c,tpa-b1f512a0f493bf,tpa-e224e900af0bda,exact_normalized_address,low,pending_human_review,no
cand-f4fdf71a6b4e5e9a,tpa-b1f512a0f493bf,tpa-e8b6ad983db0df,exact_normalized_address,low,pending_human_review,no
cand-667f8748929b0785,tpa-b1f512a0f493bf,tpa-fc0ffdadb41b17,exact_normalized_address,low,pending_human_review,no
cand-dc934736ce71ec28,tpa-b2f916fe77020c,tpa-bb9f17ba7450b0,exact_normalized_address,low,pending_human_review,no
cand-7f717aac17936851,tpa-b2f916fe77020c,tpa-c0840dcddf84f5,exact_normalized_address,low,pending_human_review,no
cand-ae0078ad6440e8b8,tpa-b2f916fe77020c,tpa-c45e95d0d0bb78,exact_normalized_address,low,pending_human_review,no
cand-d2795f5859c8e0e6,tpa-b2f916fe77020c,tpa-dbb325a1b4622b,exact_normalized_address,low,pending_human_review,no
cand-65e00df0f2a332c5,tpa-b2f916fe77020c,tpa-dda930a5a7507d,exact_normalized_address,low,pending_human_review,no
cand-b0ac9709cf786e28,tpa-b2f916fe77020c,tpa-f580fde975c97d,exact_normalized_address,low,pending_human_review,no
cand-4e67844084f33af7,tpa-b2f916fe77020c,tpa-f75d1b96128237,exact_normalized_address,low,pending_human_review,no
cand-e373d5061f8e90f2,tpa-b56f7afdb3ed13,tpa-ba274783ba6307,exact_normalized_address,low,pending_human_review,no
cand-2a7cc377c9fe68ed,tpa-b7057af33d1ec8,tpa-be679f4d82c977,shared_city_building_folio,low,pending_human_review,no
cand-f42409c88d2e8470,tpa-b8bcd01765732a,tpa-fa8bee15b12258,exact_normalized_address,low,pending_human_review,no
cand-fff0682c18b5e00f,tpa-baad2c031f63cd,tpa-d98f2ca98367d2,exact_normalized_address,low,pending_human_review,no
cand-53a7c7f316c953f4,tpa-baad2c031f63cd,tpa-e0a37fdd7fc000,exact_normalized_address,low,pending_human_review,no
cand-172b44be8e57cfc1,tpa-bb9f17ba7450b0,tpa-c0840dcddf84f5,exact_normalized_address,low,pending_human_review,no
cand-8fea81589145c748,tpa-bb9f17ba7450b0,tpa-c45e95d0d0bb78,exact_normalized_address,low,pending_human_review,no
cand-b8587a4a7e1de4aa,tpa-bb9f17ba7450b0,tpa-dbb325a1b4622b,exact_normalized_address,low,pending_human_review,no
cand-1cc5e91ffc3bf731,tpa-bb9f17ba7450b0,tpa-dda930a5a7507d,exact_normalized_address,low,pending_human_review,no
cand-8c01577bea54c4bc,tpa-bb9f17ba7450b0,tpa-f580fde975c97d,exact_normalized_address,low,pending_human_review,no
cand-5631a357eff01e52,tpa-bb9f17ba7450b0,tpa-f75d1b96128237,exact_normalized_address,low,pending_human_review,no
cand-5a507284492b8f69,tpa-bf14976aef8342,tpa-c7e42772bde1b6,exact_normalized_address,low,pending_human_review,no
cand-828c13dd104a34af,tpa-c0840dcddf84f5,tpa-c45e95d0d0bb78,exact_normalized_address,low,pending_human_review,no
cand-546245f2eee8a2fb,tpa-c0840dcddf84f5,tpa-dbb325a1b4622b,exact_normalized_address,low,pending_human_review,no
cand-ce65344d4c7ba857,tpa-c0840dcddf84f5,tpa-dda930a5a7507d,exact_normalized_address,low,pending_human_review,no
cand-e095e10db6cb3968,tpa-c0840dcddf84f5,tpa-f580fde975c97d,exact_normalized_address,low,pending_human_review,no
cand-65d3390b6b744661,tpa-c0840dcddf84f5,tpa-f75d1b96128237,exact_normalized_address,low,pending_human_review,no
cand-e4a1dedbb000320a,tpa-c2269619cfd316,tpa-c40f286f0c08fb,exact_normalized_address,low,pending_human_review,no
cand-2b7ae27d283b06d2,tpa-c30629eb839425,tpa-c8448441d4fc2a,exact_normalized_address,low,pending_human_review,no
cand-7a4121aedfc735c0,tpa-c30629eb839425,tpa-e224e900af0bda,exact_normalized_address,low,pending_human_review,no
cand-22d7e40f672657ad,tpa-c30629eb839425,tpa-e8b6ad983db0df,exact_normalized_address,low,pending_human_review,no
cand-9fe32f03fc2aaa23,tpa-c30629eb839425,tpa-fc0ffdadb41b17,exact_normalized_address,low,pending_human_review,no
cand-3fad15160f15ec16,tpa-c3125164df8d13,tpa-d60f7ed42f12b8,shared_city_building_folio,low,pending_human_review,no
cand-82f7b16ecdb014bb,tpa-c3125164df8d13,tpa-edbfb7ebee2316,shared_city_building_folio,low,pending_human_review,no
cand-7d14d5431b3854d5,tpa-c45e95d0d0bb78,tpa-dbb325a1b4622b,exact_normalized_address,low,pending_human_review,no
cand-13157968fec5b927,tpa-c45e95d0d0bb78,tpa-dda930a5a7507d,exact_normalized_address,low,pending_human_review,no
cand-fe7a737c878937d0,tpa-c45e95d0d0bb78,tpa-f580fde975c97d,exact_normalized_address,low,pending_human_review,no
cand-2bf7e4327fb0a029,tpa-c45e95d0d0bb78,tpa-f75d1b96128237,exact_normalized_address,low,pending_human_review,no
cand-39e0cbabe99d448c,tpa-c513d0ffc576b5,tpa-db60401e61aee5,shared_city_building_folio,low,pending_human_review,no
cand-e22efc68919f4de6,tpa-c6e994422909aa,tpa-c7372a5e4ee32b,shared_city_building_folio,low,pending_human_review,no
cand-d7696b782cf4e972,tpa-c765dfb087fcc5,tpa-f8a9296ff61381,exact_normalized_address,low,pending_human_review,no
cand-7e14b07de4d456ff,tpa-c8448441d4fc2a,tpa-e224e900af0bda,exact_normalized_address,low,pending_human_review,no
cand-2de9747ad54e0a4e,tpa-c8448441d4fc2a,tpa-e8b6ad983db0df,exact_normalized_address,low,pending_human_review,no
cand-e710bbcd7ac3830d,tpa-c8448441d4fc2a,tpa-fc0ffdadb41b17,exact_normalized_address,low,pending_human_review,no
cand-46397b7a65ca732c,tpa-c968fb7aede5cc,tpa-f00bcd6e23caf0,exact_normalized_address,low,pending_human_review,no
cand-303775dc533ee81e,tpa-ca19614a93e0e9,tpa-cb6710f458a7dd,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-ed2d7fac6ae2997e,tpa-ca4b91c0afd4a3,tpa-f8a04ea46494f0,shared_city_building_folio,low,pending_human_review,no
cand-47b26656791ae870,tpa-ca5fb9eae9e92a,tpa-d48724c8c9c6cd,exact_normalized_address,low,pending_human_review,no
cand-1546c2f457c6c547,tpa-ca5fb9eae9e92a,tpa-dba5a1180e73b0,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-4f791cb75515baea,tpa-ca5fb9eae9e92a,tpa-dc7bf4ecde575f,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-2f96df6ef89cb55b,tpa-ca5fb9eae9e92a,tpa-f1c346905aac98,exact_normalized_address,low,pending_human_review,no
cand-afe48b28f9429549,tpa-ca7e157cb49d24,tpa-f63f8187aa9f00,exact_normalized_address,low,pending_human_review,no
cand-e8b35f3fef049138,tpa-ca7e157cb49d24,tpa-f924ea2357013c,exact_normalized_address,low,pending_human_review,no
cand-f4e84fba38614751,tpa-ce793ae7d6bb38,tpa-fbcb12458fa332,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-bd08793c2d750184,tpa-d00c57f91274c0,tpa-effd059367ec48,exact_normalized_address,low,pending_human_review,no
cand-240f3ca2cc523cf4,tpa-d0dc980768f30d,tpa-f9aed8adf6aae0,exact_normalized_address,low,pending_human_review,no
cand-8850d2c8a5691bdc,tpa-d48724c8c9c6cd,tpa-dba5a1180e73b0,exact_normalized_address,low,pending_human_review,no
cand-2a1f05cc0786b1f9,tpa-d48724c8c9c6cd,tpa-dc7bf4ecde575f,exact_normalized_address,low,pending_human_review,no
cand-47707388b86e3f00,tpa-d48724c8c9c6cd,tpa-f1c346905aac98,exact_normalized_address,low,pending_human_review,no
cand-687dc6cc3bbe0161,tpa-d4e8eb8a4cafd0,tpa-e3b95482fa6a8e,exact_normalized_address,low,pending_human_review,no
cand-18c07203caa15a8e,tpa-d60f7ed42f12b8,tpa-edbfb7ebee2316,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-c96b8598b8067df6,tpa-d6389ccdb01545,tpa-e53c7d6a4828f6,exact_normalized_address,low,pending_human_review,no
cand-4ec33319c0161224,tpa-d7498a4e0c9fd3,tpa-ec4a1ca62e8729,exact_normalized_address,low,pending_human_review,no
cand-5802369d4467c71f,tpa-d98f2ca98367d2,tpa-e0a37fdd7fc000,exact_normalized_address,low,pending_human_review,no
cand-428f8794062a873f,tpa-db661374029fa4,tpa-ffb0e74ef7c0d2,shared_city_building_folio,low,pending_human_review,no
cand-5cd7a1e8ee1a9ee2,tpa-dba5a1180e73b0,tpa-dc7bf4ecde575f,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-20dc296122e7195a,tpa-dba5a1180e73b0,tpa-f1c346905aac98,exact_normalized_address,low,pending_human_review,no
cand-60eea44b9ca94c31,tpa-dbb325a1b4622b,tpa-dda930a5a7507d,exact_normalized_address,low,pending_human_review,no
cand-4291fa3a36d0c4bd,tpa-dbb325a1b4622b,tpa-f580fde975c97d,exact_normalized_address,low,pending_human_review,no
cand-50948e3cdc341768,tpa-dbb325a1b4622b,tpa-f75d1b96128237,exact_normalized_address,low,pending_human_review,no
cand-43eeacc8875d6a1d,tpa-dc7bf4ecde575f,tpa-f1c346905aac98,exact_normalized_address,low,pending_human_review,no
cand-c16c33b9b0aa60fd,tpa-dda930a5a7507d,tpa-f580fde975c97d,exact_normalized_address,low,pending_human_review,no
cand-48ee462b769965b8,tpa-dda930a5a7507d,tpa-f75d1b96128237,exact_normalized_address,low,pending_human_review,no
cand-a2781380cb18e029,tpa-dfdf00d10f5dbf,tpa-f10affd350a711,exact_normalized_address,low,pending_human_review,no
cand-8f1dd85b5b6b6dfe,tpa-e224e900af0bda,tpa-e8b6ad983db0df,exact_normalized_address,low,pending_human_review,no
cand-21e123f4d23ba2df,tpa-e224e900af0bda,tpa-fc0ffdadb41b17,exact_normalized_address,low,pending_human_review,no
cand-a809e18da3d281ae,tpa-e8b6ad983db0df,tpa-fc0ffdadb41b17,exact_normalized_address,low,pending_human_review,no
cand-eb16c29829da6eaf,tpa-e91099928a5d8b,tpa-ec27835f965a05,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-305be682b3be3a63,tpa-e91099928a5d8b,tpa-f2a85ff7b3dda5,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-fc458ed0b47dc0f4,tpa-ec27835f965a05,tpa-f2a85ff7b3dda5,exact_normalized_address;shared_city_building_folio,medium,pending_human_review,no
cand-95d18eefbddc43a2,tpa-edd16ea03e4459,tpa-f005ba6ac4c7ca,exact_normalized_address,low,pending_human_review,no
cand-c747842dbe8b52cf,tpa-f580fde975c97d,tpa-f75d1b96128237,exact_normalized_address,low,pending_human_review,no
cand-c0c97cba9407a065,tpa-f63f8187aa9f00,tpa-f924ea2357013c,exact_normalized_address,low,pending_human_review,no
