source_memberships,source_record_id,activity_stage,status,latitude,longitude,source_endpoint,retrieved_at_utc,project_name,description,activity_class,record_type,address,unit,zip,neighborhood,cra,council_district,status_date,planned_start_date,planned_end_date,last_updated,new_construction_sqft,housing_units,estimated_cost_usd,actual_cost_usd,funding_source,is_public,physical_development_candidate,source_url,activity_id,record_created_date,application_or_opened_date,raw_component_rows,location_count,matched_folios,matched_building_count,matched_year_built_min,matched_year_built_max,parcel_match_confidence,realization_evidence_grade,likely_realized,realization_basis
construction_inspections;single_family_permits,BLD-25-0515421,permit_or_funding_approved,Issued,27.904041,-82.52316,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,06-20-25 KPI,*FEMA SFHA: LIMITED PRIVATE PROVIDER – PLAN REVIEW AND INSPECTIONS. CITY OF TAMPA WILL TAKE LEAD ON REVIEWS FOR ALL ITEMS UP TO THE REQUIRED DFE AND INSPECTIONS UP TO REQUIRED DFE AND UNTIL SUCH TIME APPROVAL FOR REQUIRED UNDER-CONSTRUCTION ELEVATION CERTIFICATE IS OBTAINED. CITY OF TAMPA WILL PE,building_construction,Residential New Construction and Additions (1 and 2 Family),4703 W Knights Ave,,33611,Bayside West,,4,2025-06-16,,,2025-06-16,4317,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00NAH&agencyCode=TAMPA,tpa-f0f52df9113612,2025-04-16,2025-04-16,2,1,130592.0000,1,1951,1951,high,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515426,preconstruction_or_unknown,Revision,28.0408401,-82.4401885,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-20-25 KPI,"New 2sty Residence: 3bed/3ba, front porch, covered terrace, attached garage. Site Completed SPR-25-0000338",building_construction,Residential New Construction and Additions (1 and 2 Family),1700 E Annona Ave,,33612,University Square,,5,2026-03-06,,,2026-03-06,3476,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00NBX&agencyCode=TAMPA,tpa-4fc785eb1adbcd,2025-04-17,2025-04-17,2,2,144650.0000,1,,,medium,U,,insufficient_completion_evidence
construction_inspections,BLD-25-0515428,permit_or_funding_approved,Issued,27.968724,-82.499157,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,REISSUE - ATF CMP-24-0016425 3324 W Cordelia St (ACA),"REISSUE - SPR-25-0000538 Completed Addition rear lanai with bathroom, laundry BBQ area and new gazebo Original Application Date 4/17/2025",building_construction,Residential New Construction and Additions (1 and 2 Family),3324 W Cordelia St,,33607,Macfarlane Park,,6,2026-01-11,,,2026-01-11,0,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00NC0&agencyCode=TAMPA,tpa-efab2ab60f4711,2025-04-17,,1,1,109659.0100,1,,,medium,U,,insufficient_completion_evidence
construction_inspections,BLD-25-0515429,permit_or_funding_approved,Issued,28.051443,-82.463103,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,REISSUE - room addition & porch,REISSUE - Interior alteration and additions. Original Application Date 4/17/2025,building_construction,Residential New Construction and Additions (1 and 2 Family),11309 N Ola Ave,,33612,East Forest Hills,,7,2026-04-28,,,2026-04-28,0,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00NCE&agencyCode=TAMPA,tpa-4571bc38109543,2025-04-17,,1,1,95002.0200,1,1965,1965,high,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515431,permit_or_funding_approved,Issued,27.886995,-82.501272,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-02-25 KPI,"*PRIVATE PROVIDER - INSPECTIONS ONLY* 2-story-New residential single family with covered entry, attached garage, covered lanai",building_construction,Residential New Construction and Additions (1 and 2 Family),3411 W Rogers Ave,,33611,Interbay - South of Gandy,,4,2025-07-03,,,2025-07-03,4051,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00NCI&agencyCode=TAMPA,tpa-4b10a67abddeab,2025-04-16,2025-04-16,2,1,,,,,,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515433,preconstruction_or_unknown,Revision,27.916281,-82.459359,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-29-25 KPI,*FEMA SFHA: LIMITED PRIVATE PROVIDER – PLAN REVIEW AND INSPECTIONS. CITY OF TAMPA WILL TAKE LEAD ON REVIEWS FOR ALL ITEMS UP TO THE REQUIRED DFE AND INSPECTIONS UP TO REQUIRED DFE AND UNTIL SUCH TIME APPROVAL FOR REQUIRED UNDER-CONSTRUCTION ELEVATION CERTIFICATE IS OBTAINED. CITY OF TAMPA WILL PE,building_construction,Residential New Construction and Additions (1 and 2 Family),480 Lucerne Ave,,33606,Davis Islands,,4,2026-01-07,,,2026-01-07,7331,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00NCM&agencyCode=TAMPA,tpa-a6b6c21aef2b55,2025-04-17,2025-04-17,2,1,,,,,,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515454,preconstruction_or_unknown,Revision,27.940797,-82.5316785,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-09-25 KPI,*FEMA SFHA: LIMITED PRIVATE PROVIDER –INSPECTIONS ONLY. CITY OF TAMPA WILL TAKE LEAD INSPECTIONS UP TO REQUIRED DFE AND UNTIL SUCH TIME APPROVAL FOR REQUIRED UNDER-CONSTRUCTION ELEVATION CERTIFICATE IS OBTAINED. CITY OF TAMPA WILL PERFORM A FINAL INSPECTION ON ALL PROJECTS LOCATED IN A FEMA SFHA.*,building_construction,Residential New Construction and Additions (1 and 2 Family),4 W Spanish Main St,,33609,Beach Park,,6,2026-04-03,,,2026-04-03,6017,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00NJF&agencyCode=TAMPA,tpa-e5711e1ef9cf1c,2025-04-17,2025-04-17,2,1,,,,,,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515459,preconstruction_or_unknown,Revision,27.914427,-82.5223995,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,07-04-25 KPI,New home construction on existing lot after existing home was removed (BDE-25-0444366). Existing home was flood-damaged. A tree report has been done for this project but I don't what the consultation id is. I need to submit tree report and thought i'd have a chance to do it with this application.,building_construction,Residential New Construction and Additions (1 and 2 Family),3317 Sevilla Cir W,,33629,Belmar Gardens,,4,2026-05-20,,,2026-05-20,5048,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00NLC&agencyCode=TAMPA,tpa-b0076654f5fc59,2025-04-17,2025-04-17,2,1,,,,,,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515460,preconstruction_or_unknown,Revision,27.906759,-82.5262515,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-29-25 KPI Expedited Project,New Construction SFR,building_construction,Residential New Construction and Additions (1 and 2 Family),4731 W Bay Vista Ave,,33611,Bayside West,,4,2026-03-17,,,2026-03-17,4532,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00NLO&agencyCode=TAMPA,tpa-2b6182051006a6,2025-04-18,2025-04-18,2,1,130728.0000,1,1951,1951,medium,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515485,permit_or_funding_approved,Issued,27.965097,-82.4967855,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,REACTIVATED - ATF CMP-24-0004574 3229 W Saint John St (ACA),"REACTIVATED - Completed SPR-25-0000403 SCOPE OF WORK AFTER THE FACT PERMIT APPROVAL FOR DRIVEWAY AND DRIVEWAY FLARES, ENCLOSURE AND ADDITION OF APPROX. 223 SF ( SQUARE FOOTAGE IS FOOTPRINT OF CONSTRUCTION AREA, OUTSIDE WALL TO OUTSIDE WALL) UNDER EXISTING ROOF AT CARPORT AREA FOR FULL BATHROOM, NEW",building_construction,Residential New Construction and Additions (1 and 2 Family),3229 W Saint John St,,33607,Macfarlane Park,,6,2026-05-28,,,2026-05-28,150,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00NZ6&agencyCode=TAMPA,tpa-da1ebe8bb36da3,2025-04-21,2025-04-21,2,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BLD-25-0515510,preconstruction_or_unknown,Revision,27.896985,-82.512117,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,Re-issued FEMA: Interior Remodel,"Repair home to good working condition per insurance paperwork (Claim #565356) Re-issued - Original Issued Date: 08/08/2025, Original Application Acceptance Date: 07/15/2025",building_construction,Residential Building Alterations (Renovations),4606 S Clark Ave,,33611,FairOaks Manhattan,,4,2026-03-25,,,2026-03-25,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00O7K&agencyCode=TAMPA,tpa-6570fd2dad5eb8,2025-04-22,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515517,preconstruction_or_unknown,Revision,28.013643,-82.442133,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-13-25 KPI,new sfr 4 bed 3.5 bath 2 car garage,building_construction,Residential New Construction and Additions (1 and 2 Family),1508 E Park Cir,,33610,Old Seminole Heights,,6,2026-02-10,,,2026-02-10,6760,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00OAS&agencyCode=TAMPA,tpa-1edc2e6fc9be50,2025-04-22,2025-04-22,2,1,,,,,,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515529,preconstruction_or_unknown,Revision,27.859059,-82.5291495,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-15-25 KPI,"Fema: Single family two story house construction, 5bed/3ba, front porch, lanai, attached garage. Site completed: SPR-25-0000723",building_construction,Residential New Construction and Additions (1 and 2 Family),7408 S Faul St,,33616,"Port Tampa City, Inc. Civic Association",,4,2025-07-24,,,2025-07-24,3695,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00OG1&agencyCode=TAMPA,tpa-8e6c36a66c9e53,2025-04-23,2025-04-23,2,1,139037.0500,1,2003,2003,medium,U,,insufficient_completion_evidence
construction_inspections,BLD-25-0515540,preconstruction_or_unknown,Revision,27.913779,-82.499589,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-15-25 KPI,Addition of air-conditioned living space and gazebo,building_construction,Residential New Construction and Additions (1 and 2 Family),3406 W Corona St,,33629,Palma Ceia,,4,2025-12-16,,,2025-12-16,0,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00OIH&agencyCode=TAMPA,tpa-8922d966245dcd,2025-04-23,,1,1,126692.0000,1,,,high,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515550,preconstruction_or_unknown,Revision,27.898749,-82.49166,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,FEMA: PP: New 3 story SFR,*FEMA SFHA: LIMITED PRIVATE PROVIDER –INSPECTIONS ONLY. CITY OF TAMPA WILL TAKE LEAD INSPECTIONS UP TO REQUIRED DFE AND UNTIL SUCH TIME APPROVAL FOR REQUIRED UNDER-CONSTRUCTION ELEVATION CERTIFICATE IS OBTAINED. CITY OF TAMPA WILL PERFORM A FINAL INSPECTION ON ALL PROJECTS LOCATED IN A FEMA SFHA.*,building_construction,Residential New Construction and Additions (1 and 2 Family),3017 W Asbury Pl,,33611,Bayshore Beautiful,,4,2026-01-27,,,2026-01-27,9015,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00OKV&agencyCode=TAMPA,tpa-2409904c3111d9,2025-04-23,2025-04-23,2,1,,,,,,U,,insufficient_completion_evidence
construction_inspections,BLD-25-0515566,permit_or_funding_approved,Issued,27.959976,-82.3738095,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,SEC: Alteration: Storefront Entrance,"Replace the existing exterior windows and exterior storefront entrances for the entire Building, with the exception of (2) storefront entrance locations that are being installed under a separate project It also includes the repainting the exterior of the building with associated patching or sealing",building_construction,Commercial Building Alterations (Renovations),1800 Orient Rd,,33619,East Side Commercial,,5,2025-12-01,,,2025-12-01,0,0,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00OS1&agencyCode=TAMPA,tpa-edb6b06cdc00a2,2025-04-24,,1,1,,,,,,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515578,preconstruction_or_unknown,Revision,27.976131,-82.3975065,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-16-25 KPI,"New 2-Sty TOWNHOMES Unit 2: w/3bed/2.5ba, concrete driveway",building_construction,Residential New Construction and Additions (1 and 2 Family),3601 N 52nd St,2,33619,Grant Park,East Tampa,5,2025-07-01,,,2025-07-01,1796,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00OWD&agencyCode=TAMPA,tpa-cd77580601088e,2025-04-24,2025-04-24,2,1,,,,,,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515579,preconstruction_or_unknown,Revision,27.976131,-82.3975065,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-16-25 KPI,"NEW 2Sty TOWNHOMES Unit 1:w/3bed/2.5ba, concrete driveway Site completed SPR-25-0001020",building_construction,Residential New Construction and Additions (1 and 2 Family),3601 N 52nd St,1,33619,Grant Park,East Tampa,5,2025-07-01,,,2025-07-01,1796,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00OWE&agencyCode=TAMPA,tpa-1c4f1ad885e95c,2025-04-24,2025-04-24,2,1,,,,,,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515580,permit_or_funding_approved,Issued,27.976302,-82.3976235,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-16-25 KPI,"NEW 2Sty TOWNHOME Unit 1 South side:3bed/2.5ba, concrete driveway Site completed SPR-25-0000820",building_construction,Residential New Construction and Additions (1 and 2 Family),3603 N 52nd St,1,33619,Grant Park,East Tampa,5,2025-07-03,,,2025-07-03,1796,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00OWG&agencyCode=TAMPA,tpa-edbfb7ebee2316,2025-04-24,2025-04-24,2,1,158981.0000,1,2007,2007,medium,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515581,permit_or_funding_approved,Issued,27.976302,-82.3976235,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-16-25 KPI,"NEW TOWNHOME Unit 2 North side:3bed/2.5ba, concrete drive Site Completed: SPR-25-0000821",building_construction,Residential New Construction and Additions (1 and 2 Family),3603 N 52nd St,2,33619,Grant Park,East Tampa,5,2025-07-14,,,2025-07-14,1796,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00OWJ&agencyCode=TAMPA,tpa-d60f7ed42f12b8,2025-04-24,2025-04-24,2,1,158981.0000,1,2007,2007,medium,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515582,preconstruction_or_unknown,Revision,27.976374,-82.397628,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,06-10-25 KPI,"New 2-Sty TOWNHOMES Unit 1:w/3bed/2.5ba, concrete driveway Site Completed: SPR-25-0000758",building_construction,Residential New Construction and Additions (1 and 2 Family),3605 N 52nd St,1,33619,Grant Park,East Tampa,5,2025-07-01,,,2025-07-01,1796,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00OWO&agencyCode=TAMPA,tpa-18e096e88663da,2025-04-24,2025-04-24,2,1,158981.0000,1,2007,2007,medium,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515583,preconstruction_or_unknown,Revision,27.976374,-82.397628,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,06-10-25 KPI,"New 2-Sty TOWNHOMES Unit 2 w/3bed/2.5ba, concrete driveway Site Completed SPR-25-0515583",building_construction,Residential New Construction and Additions (1 and 2 Family),3605 N 52nd St,2,33619,Grant Park,East Tampa,5,2025-07-01,,,2025-07-01,1796,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00OWP&agencyCode=TAMPA,tpa-20635c5f8dbcac,2025-04-24,2025-04-24,2,1,158981.0000,1,2007,2007,medium,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515604,preconstruction_or_unknown,Revision,27.911475,-82.528272,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-27-25 KPI,"Fema: New two stories house: 5bed/4ba, entry porch, coverred lanai, front balcony, attached garage. Site completed SPR-25-0000695",building_construction,Residential New Construction and Additions (1 and 2 Family),3600 S Lightner Dr,,33629,Bel Mar Shores,,4,2026-05-05,,,2026-05-05,5848,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00P2E&agencyCode=TAMPA,tpa-b5e9db01f40cb5,2025-04-25,2025-04-25,2,1,123092.0000,1,1955,1955,high,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515606,preconstruction_or_unknown,Revision,27.911079,-82.528776,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-27-25 KPI,"Fema: New two stories house: 5bed/4ba, entry, lanai, attached garage. Sute completed SPR-25-0000698",building_construction,Residential New Construction and Additions (1 and 2 Family),3605 S Lightner Dr,,33629,Bel Mar Shores,,4,2026-05-05,,,2026-05-05,5763,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00P30&agencyCode=TAMPA,tpa-b734ec9fa69d68,2025-04-25,2025-04-25,2,1,123043.0000,1,1954,1954,high,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515614,permit_or_funding_approved,Issued,27.899892,-82.4905935,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-15-25 KPI,"""*FEMA SFHA: LIMITED PRIVATE PROVIDER –INSPECTIONS ONLY. CITY OF TAMPA WILL TAKE LEAD INSPECTIONS UP TO REQUIRED DFE AND UNTIL SUCH TIME APPROVAL FOR REQUIRED UNDER-CONSTRUCTION ELEVATION CERTIFICATE IS OBTAINED. CITY OF TAMPA WILL PERFORM A FINAL INSPECTION ON ALL PROJECTS LOCATED IN A FEMA SFHA.*",building_construction,Residential New Construction and Additions (1 and 2 Family),2911 W Chapin Ave,,33611,Bayshore Beautiful,,4,2025-06-04,,,2025-06-04,7153,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00P47&agencyCode=TAMPA,tpa-774498353611af,2025-04-25,2025-04-25,2,1,128703.0000,1,,,medium,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515627,preconstruction_or_unknown,Revision,27.970569,-82.452411,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,06-04-25 KPI,"""*PRIVATE PROVIDER – INSPECTIONS ONLY* Detailed description of work."" Owner: Fire damage rebuild- New SFR- 5BED, 4Bath, rear patio, front porch.",building_construction,Residential New Construction and Additions (1 and 2 Family),2908 N Mitchell Ave,,33603,VM Ybor,East Tampa,5,2026-04-01,,,2026-04-01,1623,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00P8V&agencyCode=TAMPA,tpa-61a20c8f3ca0c8,2025-04-28,2025-04-28,2,1,182838.0000,1,,,high,U,,insufficient_completion_evidence
construction_inspections,BLD-25-0515636,preconstruction_or_unknown,Revision,27.946278,-82.49049,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-23-25 KPI,cabana with an outdoor kitchen,building_construction,Residential New Construction and Additions (1 and 2 Family),204 N Excelda Ave,,33609,Armory Gardens,,6,2025-11-25,,,2025-11-25,0,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00PDV&agencyCode=TAMPA,tpa-e9f3b7b45964df,2025-04-28,,1,1,169069.0005,1,,,high,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515637,permit_or_funding_approved,Issued,27.917883,-82.494531,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,OWNER:ATF converting screen enclosure to living space,AFTER THE FACT PERMIT: converting existing screen enclosure into condition bedroom/office space.,building_construction,Residential New Construction and Additions (1 and 2 Family),3107 W San Pedro St,,33629,Palma Ceia,,4,2026-02-04,,,2026-02-04,200,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00PDW&agencyCode=TAMPA,tpa-aa3498028f794e,2025-04-28,2025-04-28,2,1,126346.0000,1,1973,1973,medium,U,,insufficient_completion_evidence
construction_inspections,BLD-25-0515642,preconstruction_or_unknown,Revision,27.966519,-82.5248205,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-23-25 KPI Facilitated Project,"This project consists of one new aircraft storage hangar and associated offices. (Includes fire sprinkler, fire pump, fire alarm). This project is proposed to be constructed at the Tampa International Airport.",building_construction,Commercial New Construction and Additions,2450 N West Shore Blvd,A,33607,Westshore,,6,2026-06-12,,,2026-06-12,33452,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00PF7&agencyCode=TAMPA,tpa-2f2b414a14818f,2025-04-28,,1,1,109044.0000,1,,,high,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515653,preconstruction_or_unknown,Revision,27.892935,-82.499472,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,05-15-25 KPI,"""*PRIVATE PROVIDER – PLAN REVIEW AND INSPECTIONS* Original Description: NEW 2 STORY SFR WITH ATTACHED GARAGE - 5/4 **PRIV PRO REVIEWS & INSPECTIONS** Re-issued - Original Issued Date: 05/30/2025, Original Application Acceptance Date: 05/01/2025",building_construction,Residential New Construction and Additions (1 and 2 Family),3319 W Marlin Ave,,33611,Interbay - South of Gandy,,4,2026-07-01,,,2026-07-01,4189,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00PI0&agencyCode=TAMPA,tpa-993e246a4a3e80,2025-04-29,2025-04-29,2,1,134985.0000,1,,,medium,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515660,permit_or_funding_approved,Issued,27.940212,-82.5292305,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,07-02-25 KPI,"Fema: new 2sty single-family home:5bed/6.5ba, front porch, lanai, attached garage. Site completed SPR-25-0000845",building_construction,Residential New Construction and Additions (1 and 2 Family),5107 W Neptune Way,,33609,Beach Park,,6,2025-06-27,,,2025-06-27,7696,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00PL5&agencyCode=TAMPA,tpa-d07db3c4884ca7,2025-04-29,2025-04-29,2,1,113589.0000,1,,,medium,U,,insufficient_completion_evidence
construction_inspections;single_family_permits,BLD-25-0515665,preconstruction_or_unknown,Revision,27.918558,-82.5274125,https://arcgis.tampagov.net/arcgis/rest/services/OpenData/Planning/MapServer/30,2026-08-23T02:06:02+00:00,FEMA: PP: New SFR,"""*FEMA SFHA: LIMITED PRIVATE PROVIDER –INSPECTIONS ONLY. CITY OF TAMPA WILL TAKE LEAD INSPECTIONS UP TO REQUIRED DFE AND UNTIL SUCH TIME APPROVAL FOR REQUIRED UNDER-CONSTRUCTION ELEVATION CERTIFICATE IS OBTAINED. CITY OF TAMPA WILL PERFORM A FINAL INSPECTION ON ALL PROJECTS LOCATED IN A FEMA SFHA.*",building_construction,Residential New Construction and Additions (1 and 2 Family),2630 S Dundee St,,33629,Sunset Park,,4,2026-07-22,,,2026-07-22,6939,1,,,,,1,https://aca-prod.accela.com/TAMPA/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=25CAP&capID2=00000&capID3=00POA&agencyCode=TAMPA,tpa-cdc9bbddc05a3b,2025-04-29,2025-04-29,2,1,121911.0000,1,1957,1957,high,U,,insufficient_completion_evidence
