folio,pin,site_address,site_address_normalized,site_city,site_zip,parcel_type,land_use_code,year_built,remodel_year,building_area_sqft,parcel_area_acres,market_value_usd,building_value_usd,sale_date,sale_amount_usd,vacant_or_improved,stories,source_object_id,source_url,snapshot_date,observed_at_utc,geometry_geojson
187303.0000,A-07-29-19-4VB-000001-00006.0,2919 N 18th St,2919 N 18TH ST,Tampa,33605,,0100,1920,1972,792,0.07,96399,58842,2013-02-01,20000,I,1,500795,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43885564207304,27.969724241723643],[-82.4391852099092,27.969724205393184],[-82.43918466483932,27.969643312304367],[-82.43885490670328,27.969641974866466],[-82.43885564207304,27.969724241723643]]]}"
187702.0000,A-07-29-19-4VJ-000010-00010.0,2813 N 20th St,2813 N 20TH ST,Tampa,33605,,0100,1925,1975,1042,0.08,136984,88330,1995-12-01,15000,I,1,501179,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43647749808996,27.968190704329565],[-82.43647839839483,27.968306582824155],[-82.43674143985835,27.968304591289982],[-82.43674076020922,27.96818956397535],[-82.43647749808996,27.968190704329565]]]}"
187705.0000,A-07-29-19-4VJ-000011-00005.0,2908 N 21st St,2908 N 21ST ST,Tampa,33605,,0100,1925,1975,1240,0.07,143482,103706,1984-03-01,21000,I,2,501184,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43559391505417,27.968412486146327],[-82.43559461433,27.968516757569336],[-82.43584755870982,27.96851510110906],[-82.43584673831104,27.96841135347153],[-82.43559391505417,27.968412486146327]]]}"
187814.0000,A-08-29-19-4VK-000033-00016.0,2608 E 25th Ave,2608 E 25TH AVE,Tampa,33605,,0100,1915,1992,1310,0.11,230850,168817,,0,,1,501316,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.42988389014788,27.973715575138076],[-82.43003731434634,27.973716854468513],[-82.43003778186333,27.973451808550244],[-82.4298825296854,27.973450589073547],[-82.42988389014788,27.973715575138076]]]}"
187960.0000,A-08-29-19-4VK-000045-00004.0,2705 E 22nd Ave,2705 E 22ND AVE,Tampa,33605,,0100,1999,2012,896,0.10,162097,97355,2011-04-08,12300,I,1,501470,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.42910612652483,27.97110785869544],[-82.42925551789631,27.971108876269497],[-82.42925601461857,27.9708507065233],[-82.42910541163842,27.97084933446818],[-82.42910612652483,27.97110785869544]]]}"
188531.0000,A-08-29-19-4VU-000011-00002.0,2917 E 19th Ave,2917 E 19TH AVE,Tampa,33605,,0100,1971,2017,1436,0.12,309566,245191,2022-09-09,350000,I,1,501949,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.42671334056558,27.968928866647435],[-82.42686241578622,27.968928567596183],[-82.42686154963135,27.968637972883847],[-82.4267109549114,27.96863791838561],[-82.42671334056558,27.968928866647435]]]}"
188671.1000,A-17-29-19-4VX-000001-00003.0,2919 E Columbus Dr,2919 E COLUMBUS DR,Tampa,33605,,0100,1971,1998,1213,0.11,170628,110659,2007-05-09,120000,I,1,502057,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.42701964788381,27.96643765704514],[-82.42686298262392,27.96643690681649],[-82.426862920171,27.96669636767127],[-82.42701710622407,27.966696961351445],[-82.42701964788381,27.96643765704514]]]}"
188963.0000,A-17-29-19-4W5-000001-00008.0,2315 E 12th Ave,2315 E 12TH AVE,Tampa,33605,,0100,1918,1993,1036,0.04,165582,132042,2026-01-21,237500,I,1,502338,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43302794541113,27.96360284730443],[-82.43310424645041,27.963603128783646],[-82.43310384521126,27.963386274977598],[-82.43302940241689,27.9633860426968],[-82.43302794541113,27.96360284730443]]]}"
189101.0025,A-17-29-19-4WA-000001-00002.1,2502 E 10th Ave,2502 E 10TH AVE,Tampa,33605,,0100,1920,1994,1657,0.09,332503,272878,2023-01-13,385000,I,1,502481,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43081656141756,27.962735611198234],[-82.43094300917322,27.962736064461506],[-82.43094468462382,27.962460106895147],[-82.43082057944893,27.962459804219474],[-82.43081656141756,27.962735611198234]]]}"
189946.0000,A-18-29-19-4WP-000006-00002.0,1921 E 5th Ave,1921 E 5TH AVE,Tampa,33605,,0100,1915,1915,1219,0.05,112538,57296,1997-04-01,30000,I,1,503453,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43699118064454,27.958752909504238],[-82.43706032183765,27.95875304731177],[-82.43706077836947,27.95849724257778],[-82.4369900873799,27.95849708261752],[-82.43699118064454,27.958752909504238]]]}"
189990.0000,A-18-29-19-4WQ-000009-00006.0,2112 E 3rd Ave,2112 E 3RD AVE,Tampa,33605,,4830,,,0,0.42,519635,519535,2012-02-17,300000,I,,503482,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.43482991698558,27.95771956251057],[-82.43544022296138,27.957720020787725],[-82.43544169033191,27.95746822762657],[-82.43482890697136,27.95746750374011],[-82.43482991698558,27.95771956251057]]]}"
190093.2008,A-18-29-19-786-000000-00004.0,1911 E 5th Ave 4,1911 E 5TH AVE 4,Tampa,33605,,0400,2004,2014,903,0,268357,268257,2004-10-29,163500,I,1,503584,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.4375320949809,27.958605512720663],[-82.43753211161658,27.958609638497958],[-82.43753675710727,27.95860962372975],[-82.43753674047139,27.958605497952462],[-82.4375320949809,27.958605512720663]]]}"
190130.0000,A-19-29-19-ZZZ-000005-93200.0,200 N 19th St,200 N 19TH ST,Tampa,33605,,9048,1974,1984,18458,5.52,3682700,2597410,,0,,2,503678,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.44175218268437,27.94913327344076],[-82.44175341605751,27.949089993341083],[-82.44175896539106,27.949046981846678],[-82.44176878835286,27.94900457569311],[-82.44178678456147,27.948960873613412],[-82.44179802087513,27.9489154244953],[-82.44180229433974,27.94886904657837],[-82.44179952708329,27.948822579357657],[-82.44178976927195,27.94877686101383],[-82.44177319601651,27.94873271759425],[-82.44175010933071,27.948690944958418],[-82.4417209238632,27.948652298897578],[-82.44172201087221,27.94831056401915],[-82.44180826445026,27.94827048537671],[-82.44183409842347,27.9476317462797],[-82.44180685657626,27.94762790098958],[-82.4406846041398,27.94765695059002],[-82.44070634026544,27.948613805006982],[-82.44072818431248,27.94956958326268],[-82.4416253751355,27.949567282760828],[-82.44165766865157,27.949542789628477],[-82.44168559982222,27.949514378669885],[-82.4417085695153,27.949482657329543],[-82.44172609066663,27.949448302178016],[-82.44173778619587,27.949412046284646],[-82.44174340927154,27.949374664713638],[-82.4417537686434,27.94929450437391],[-82.44175670050281,27.949213859808943],[-82.44175218268437,27.94913327344076]]]}"
190596.0100,A-20-29-19-4X6-000015-00002.0,2623 Marconi St,2623 MARCONI ST,Tampa,33605,,0100,1909,1967,918,0.12,117350,51016,1997-09-01,28000,I,1,504504,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.42891129620578,27.950009922322618],[-82.42908509844062,27.9500108371845],[-82.42908482754648,27.949754373702252],[-82.42891009668467,27.94975340668279],[-82.42891129620578,27.950009922322618]]]}"
191199.0050,A-13-29-18-4XD-000002-00009.1,508 E Sparkman Ave,508 E SPARKMAN AVE,Tampa,33602,,0100,2019,2022,1672,0.14,550627,402787,2019-12-06,405000,I,2,505141,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45451647733618,27.96621453470311],[-82.45452084214449,27.966511066769726],[-82.45469906310558,27.96651116110092],[-82.45469470097386,27.966214898855945],[-82.45451647733618,27.96621453470311]]]}"
191200.0000,A-13-29-18-4XD-000003-00001.0,509 E Sparkman Ave,509 E SPARKMAN AVE,Tampa,33602,,0100,1930,1978,1280,0.11,263219,135388,1976-01-01,6000,,1,505143,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45433933302824,27.966080445777312],[-82.45449351788292,27.966080760515332],[-82.4544914857545,27.96580290513239],[-82.45434293880173,27.965802269466526],[-82.45433933302824,27.966080445777312]]]}"
191340.0000,A-13-29-18-4XK-000001-00005.0,403 E Amelia Ave,403 E AMELIA AVE,Tampa,33602,,0800,1926,1995,4312,0.15,553041,325749,2024-11-18,959000,I,2,505225,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45610004567038,27.965546064053047],[-82.45627186232531,27.965547473448588],[-82.45627069748947,27.96521905949644],[-82.45610167222712,27.96521835645442],[-82.45610004567038,27.965546064053047]]]}"
191448.0000,A-13-29-18-4XN-000003-00001.0,2008 N Morgan St,2008 N MORGAN ST,Tampa,33602,,0100,1893,2005,2609,0.41,1543389,1041375,2011-07-14,340000,I,2,505302,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.4585451100683,27.96311858690993],[-82.45854534407506,27.962758185927136],[-82.4581233272058,27.962760527254176],[-82.45812669435905,27.96312131512529],[-82.4585451100683,27.96311858690993]]]}"
191575.0000,A-13-29-18-4XV-000001-00008.0,408 E 7th Ave,408 E 7TH AVE,Tampa,33602,,1730,1900,2000,2744,0.19,329664,329564,2021-12-28,600000,I,1,505391,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45604528832176,27.96049488979358],[-82.45583138176116,27.9604933171522],[-82.45582908664589,27.96083170000683],[-82.45604206324415,27.96083310878161],[-82.45604528832176,27.96049488979358]]]}"
191577.0000,A-13-29-18-4XV-000002-00001.0,313 E Oak Ave,313 E OAK AVE,Tampa,33602,,1820,1900,1996,2248,0.19,473382,473282,2026-01-15,1015000,I,2,505393,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45665222146785,27.961214445949484],[-82.45685899986864,27.961215051021103],[-82.45686162733878,27.960875264745418],[-82.45665435237598,27.960874606272807],[-82.45665222146785,27.961214445949484]]]}"
191648.0000,A-13-29-18-4XW-000005-00006.0,1905 N Taliaferro Ave,1905 N TALIAFERRO AVE,Tampa,33602,,0800,1900,1962,2800,0.13,267458,117717,,0,,2,505430,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45246663845705,27.96175847967679],[-82.45246619599922,27.961904619389507],[-82.45262471422407,27.961905306451804],[-82.45278586394748,27.96190604062304],[-82.4527865483351,27.961758552817216],[-82.45246663845705,27.96175847967679]]]}"
192017.0000,A-13-29-18-4Y3-000004-00005.0,318 W Park Ave,318 W PARK AVE,Tampa,33602,,0000,,,0,0.15,158400,0,2026-01-16,1537000,I,,505652,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46449574140311,27.96406837824224],[-82.46463223433773,27.96406863126553],[-82.46464772376348,27.964068660183518],[-82.46464785370136,27.963708638777884],[-82.46463236444295,27.963708636931194],[-82.4644942011478,27.963708638607276],[-82.46449574140311,27.96406837824224]]]}"
192112.0000,A-13-29-18-4Y4-000005-00017.0,513 W Ross Ave,513 W ROSS AVE,Tampa,33602,,0100,1959,1992,896,0.14,269016,120812,2006-08-01,160000,I,1,505750,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46665557660421,27.963673695373224],[-82.46665422671425,27.963338133426777],[-82.46649933612812,27.963338687451586],[-82.4665006855429,27.963674250307722],[-82.46665557660421,27.963673695373224]]]}"
192216.0000,A-13-29-18-4YD-000013-00003.0,208 W Ross Ave,208 W ROSS AVE,Tampa,33602,,0100,2004,2014,2975,0.24,1041528,790549,1997-12-01,8500,V,2,505757,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46322452282894,27.962775117472933],[-82.4629818797171,27.962776412282317],[-82.46298107830015,27.96313305380838],[-82.46322574215044,27.963135435829948],[-82.46322452282894,27.962775117472933]]]}"
192563.0000,A-13-29-18-4YM-000014-00004.0,1106 N Franklin St,1106 N FRANKLIN ST,Tampa,33602,,1820,1920,1990,7481,0.07,2450244,2450144,2023-11-27,2925000,I,3,505917,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46033126280733,27.952953797385884],[-82.46032913878337,27.95305202658732],[-82.46059531712613,27.953048836822774],[-82.46059297977386,27.9529554495478],[-82.46033126280733,27.952953797385884]]]}"
192605.0026,A-24-29-18-4YP-000000-00008.0,1010 N Macinnes Pl,1010 N MACINNES PL,Tampa,33602,,8900,1988,1999,346943,4.39,69252528,56777053,,0,,4,505924,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.46365977581702,27.952299124274035],[-82.46443354522272,27.952436650333578],[-82.46446037736845,27.95243928869151],[-82.46448731765241,27.952437749416617],[-82.46451354717557,27.952432079490457],[-82.46453826993317,27.95242245125318],[-82.46456073514919,27.95240915691343],[-82.4645802575667,27.95239260035825],[-82.46459624686837,27.95237328532203],[-82.4646082167495,27.95235179821005],[-82.46461580212406,27.952328791796692],[-82.46467369764318,27.95207191173876],[-82.46468689065216,27.951995501531],[-82.46469223604994,27.951918343544747],[-82.46468968983034,27.95184107412936],[-82.46467927199423,27.951764325807318],[-82.46466106961688,27.951688731775597],[-82.46463523068815,27.951614911488317],[-82.46460196920457,27.95154347334657],[-82.46456155800881,27.951475003894128],[-82.46451432878148,27.95141006601267],[-82.46446066998516,27.951349193514588],[-82.46440102379606,27.951292886641532],[-82.46433587897877,27.951241609381476],[-82.46426577288392,27.951195781340722],[-82.46381419339818,27.950927758676816],[-82.46309442617083,27.951175912295543],[-82.46309789919339,27.951195094006742],[-82.46310438269039,27.95121364924262],[-82.46354597034997,27.95221443722834],[-82.4635573384402,27.952234982050715],[-82.46357238714802,27.952253567975063],[-82.46359069964659,27.952269680224532],[-82.46361176691993,27.95228287201374],[-82.46363500712907,27.95229277801965],[-82.46365977581702,27.952299124274035]]]}"
193323.0000,A-24-29-18-4ZI-000017-00002.1,915 N Franklin St,915 N FRANKLIN ST,Tampa,33602,,0310,2017,2021,388704,1,109162200,109162100,2022-05-06,184000000,I,23,506182,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45892540867037,27.95175782820719],[-82.45916105886161,27.952297525729207],[-82.45976532989535,27.95208747845011],[-82.45952629535844,27.951553595774815],[-82.45892540867037,27.95175782820719]]]}"
193326.0000,A-24-29-18-4ZI-000018-00001.1,912 Franklin St,912 FRANKLIN ST,Tampa,33602,,3300,1920,2000,5976,0.07,928957,928857,2006-05-24,650000,I,2,506184,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45987691969032,27.951783537947005],[-82.45991194061207,27.9518610409981],[-82.4602064251787,27.951752535308067],[-82.46017236655209,27.951675771800275],[-82.45987691969032,27.951783537947005]]]}"
193347.0000,A-24-29-18-4ZI-000023-00000.1,402 N Ashley Dr,402 N ASHLEY DR,Tampa,33602,,8900,1964,2002,124768,13.26,110240257,48245174,,0,,12,506191,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""MultiPolygon"",""coordinates"":[[[[-82.46111741554033,27.94980559569192],[-82.46145940562761,27.950529641505593],[-82.46147297799486,27.950547947456055],[-82.46148965192415,27.950564106095786],[-82.4615090059684,27.9505777073368],[-82.46153054782056,27.950588406302387],[-82.461553729584,27.950595929593014],[-82.46157796205323,27.950600087872125],[-82.46160263198615,27.950600774906242],[-82.46162711127326,27.95059797294841],[-82.463013403629,27.950121942252846],[-82.46403114558314,27.95006058949949],[-82.46403600743696,27.95005350993338],[-82.46405018098693,27.95002907898754],[-82.4640528444195,27.950009563475273],[-82.46405060150428,27.94999884226212],[-82.46394893799332,27.949983579527384],[-82.46396017083602,27.949913316882835],[-82.46395494243352,27.949846523541463],[-82.4639348979553,27.949782218449492],[-82.46389340359578,27.94971067068805],[-82.46382611736182,27.949643599149017],[-82.46320313023894,27.949162165536325],[-82.46262245130896,27.948710466617253],[-82.46159532980485,27.947756472256653],[-82.4613108231108,27.94749400002917],[-82.46125584106882,27.947522378327758],[-82.46174375633693,27.948028245814495],[-82.46048014472358,27.948466639698484],[-82.46111741554033,27.94980559569192]],[[-82.4630479256806,27.949599686994745],[-82.46266827959818,27.949622719741267],[-82.46264645770174,27.949292830650624],[-82.4630342843291,27.94927339634874],[-82.4630479256806,27.949599686994745]]],[[[-82.46062438611112,27.94703254697074],[-82.46066593108311,27.94704181651118],[-82.46070515419817,27.947057108388023],[-82.46074095716367,27.94707799402327],[-82.46077233654347,27.947103888405177],[-82.46079841330348,27.947134068036966],[-82.46081845929358,27.947167685286427],[-82.46083191262862,27.947203800820965],[-82.46095160023019,27.947161315218768],[-82.4606209881954,27.946855130513857],[-82.46041552031399,27.946930883205752],[-82.46043471017441,27.946971609874872],[-82.46042999636734,27.947064897187747],[-82.46049757958943,27.947042583692223],[-82.46053901483408,27.94703293546336],[-82.46058168188902,27.947029558477134],[-82.46062438611112,27.94703254697074]]]]}"
193426.0000,A-24-29-18-4ZI-000038-00000.0,702 N Franklin St,702 N FRANKLIN ST,Tampa,33602,,1820,1981,1987,285621,1,12850000,12849900,2013-04-24,22000000,I,9,506237,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45908474288588,27.949992597639007],[-82.45931573789977,27.9505234822873],[-82.45992156950368,27.950318379781326],[-82.45968961755058,27.94978144777525],[-82.45908474288588,27.949992597639007]]]}"
193511.0000,A-24-29-18-4ZI-000059-00006.2,514 N Tampa St,514 N TAMPA ST,Tampa,33602,,1000,,,0,0.10,684896,0,1994-12-01,325000,I,,506273,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45939482680664,27.948499595980607],[-82.45944276556395,27.948607147932776],[-82.45973334878198,27.94850825525597],[-82.45968882618116,27.948402837934864],[-82.45939482680664,27.948499595980607]]]}"
193745.0000,A-24-29-18-4ZM-000093-00001.0,101 S Franklin St,101 S FRANKLIN ST,Tampa,33602,,1217,1910,2003,17445,0.24,2667803,2667703,2019-07-25,2450000,I,5,506385,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.457197632498,27.944982017965557],[-82.45712157542552,27.945007108533154],[-82.456908900933,27.94507735084606],[-82.4569990411805,27.94529291605908],[-82.45720927162053,27.945223039078122],[-82.4572881404893,27.945196233561884],[-82.45736298803895,27.945170816637148],[-82.45727143146196,27.944957622494897],[-82.457197632498,27.944982017965557]]]}"
194001.0000,A-24-29-18-4ZU-000001-00003.0,429 W Kennedy Blvd,429 W KENNEDY BLVD,Tampa,33606,,7250,1935,2012,2916695,87.53,475422508,433882030,2012-12-03,1188900,I,139,506433,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""MultiPolygon"",""coordinates"":[[[[-82.4669683318713,27.950053093740937],[-82.4674081178015,27.950040706369414],[-82.46749964479615,27.95003257075556],[-82.46759004634154,27.950017484017938],[-82.46767865523645,27.94999555671503],[-82.4677648146689,27.949966951711435],[-82.46784788937936,27.949931880530304],[-82.46840357063238,27.949623105069577],[-82.46842409238523,27.9456158701841],[-82.46842492271387,27.945449375037107],[-82.46842665365833,27.94511124164528],[-82.46842689394668,27.9450665994016],[-82.46842864227744,27.944725192883002],[-82.46737571605651,27.944711451344734],[-82.46737338903112,27.945055638371336],[-82.46694941053971,27.945051222177813],[-82.46672490696378,27.945048877338525],[-82.4667245401102,27.945093079637346],[-82.46737308513862,27.945100005597233],[-82.46737077557553,27.94544116675735],[-82.46672180276265,27.94543614002781],[-82.46672047218867,27.945601995268454],[-82.46655971517019,27.945600680280936],[-82.46656310030359,27.945091372607642],[-82.46656337486816,27.945047197693796],[-82.466161627335,27.945043006041594],[-82.46616299891743,27.94481242151232],[-82.46536295985211,27.94510732741109],[-82.46488230486175,27.94528450296374],[-82.46441605639657,27.94545636628354],[-82.46154920715718,27.946513032265656],[-82.46204574119108,27.947004950176833],[-82.4627847766034,27.947709805618548],[-82.46331100508678,27.948161686320393],[-82.46518901448005,27.94955809005906],[-82.46549997800996,27.949994239320716],[-82.46615237448495,27.950026520028345],[-82.466153536611,27.95000867000001],[-82.4669683318713,27.950053093740937]]],[[[-82.46469723395867,27.945167289854744],[-82.46500552209666,27.94505460066696],[-82.46500653723368,27.94469157657663],[-82.4646986554335,27.944689318703386],[-82.46469723395867,27.945167289854744]]],[[[-82.469430794908,27.945625112016998],[-82.46972858125841,27.945627311608355],[-82.46973234197635,27.945279654481794],[-82.46943564023684,27.94527731402521],[-82.469430794908,27.945625112016998]]],[[[-82.46976794947916,27.945627589683586],[-82.47006356822358,27.945629768874095],[-82.47006686257183,27.945382124051296],[-82.46977114667745,27.945378707986478],[-82.46976794947916,27.945627589683586]]],[[[-82.47024610873427,27.94563307730317],[-82.4718861285285,27.945647921615322],[-82.47254833461147,27.944775141388646],[-82.47036310091988,27.944755767823253],[-82.47035802802365,27.945107115811414],[-82.47025271404439,27.945106155342895],[-82.47025050699455,27.94528307894781],[-82.47056889344404,27.94528597792676],[-82.47056681395084,27.945456575183997],[-82.47024836603474,27.945453677317072],[-82.47024610873427,27.94563307730317]]],[[[-82.47198887040663,27.945650365993227],[-82.47257268867541,27.94564558199163],[-82.47257943655553,27.944898600987504],[-82.47198887040663,27.945650365993227]]],[[[-82.46860396750422,27.9464079150992],[-82.46856373545144,27.949600969800276],[-82.46877966256336,27.949435337002022],[-82.47167701608414,27.94591461777477],[-82.47178950209828,27.94577527265517],[-82.47106326504998,27.945773389106048],[-82.47087856276607,27.94577146443251],[-82.4702430072457,27.94576819610816],[-82.47023615841826,27.946295915679848],[-82.4700530016918,27.946293710294135],[-82.47006109798829,27.94576733376532],[-82.4694292539587,27.945762976043373],[-82.46942145965475,27.946288223517612],[-82.46923645594784,27.94628847068409],[-82.4692439398517,27.94576267379915],[-82.4686142654017,27.945758552202037],[-82.46860708731819,27.946284101680355],[-82.46860396750422,27.9464079150992]]]]}"
194755.0100,A-25-29-18-509-000002-00030.0,48 Columbia Dr,48 COLUMBIA DR,Tampa,33606,,0100,2020,2022,3696,0.13,2173724,1633837,2025-01-10,2850000,I,4,507178,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45705383929017,27.933941607396427],[-82.45673061195755,27.934107613171452],[-82.45681165541684,27.934224798104026],[-82.45712239534899,27.934049370874213],[-82.45705383929017,27.933941607396427]]]}"
194767.0000,A-25-29-18-509-000003-00001.0,61 Albemarle Ave,61 ALBEMARLE AVE,Tampa,33606,,0100,1927,1996,2422,0.15,524234,0,2003-07-16,435000,I,2,507193,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45764518589417,27.933056979298584],[-82.45798105442454,27.93296200983235],[-82.45793455902694,27.932878822862733],[-82.45793207329774,27.932871008097223],[-82.45792818227999,27.93286365913836],[-82.45792299247653,27.93285697326061],[-82.45791664080308,27.932851131393917],[-82.45790930064666,27.93284628907931],[-82.45790116764844,27.932842578321008],[-82.45789246169396,27.932840097653425],[-82.45778177289561,27.932858535591222],[-82.45767233423622,27.93288213651112],[-82.45756445126318,27.932910835329526],[-82.45764518589417,27.933056979298584]]]}"
194797.0000,A-25-29-18-509-000004-00012.0,52 Albemarle Ave,52 ALBEMARLE AVE,Tampa,33606,,0000,,,0,0.28,675108,0,2017-12-22,817000,I,,507224,https://arcgis.tampagov.net/arcgis/rest/services/Parcels/TaxParcel/FeatureServer/0,2026-08-28,2026-08-28T04:55:51+00:00,"{""type"":""Polygon"",""coordinates"":[[[-82.45865504455553,27.9329169896108],[-82.45844980906251,27.933003404169064],[-82.45826152975644,27.9330826780467],[-82.45833741147966,27.933202043257168],[-82.45841660464913,27.933319699957785],[-82.45875270835965,27.933133629096552],[-82.45868208530979,27.93297694440003],[-82.45865504455553,27.9329169896108]]]}"
