finance_event_id,activity_id,master_project_id,city_project_id,contract_number,event_type,event_date,fiscal_year,amount_usd,amount_direction,funding_source,resolution_number,source_document,source_url,observed_at_utc,source_record_last_edited_at_utc,evidence_strength,is_inferred,interpretation_warning
fin-2d07eec3464adec5,,,1001017,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001017.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-6276ec103b66e339,,,1001953,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001953.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-534df738b0f9ee65,,,1001406,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001406.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-7fba72c442dcccc8,,,1001950,,funded_status_reported,,2023,,not_applicable,Stormwater Improvement Fee,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001950.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-c014f222b4e4d111,,,1001589,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001589.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-4e24629d8812251f,,,1001586,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001586.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-2ee6f2f0dc24f51b,,,1001428,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001428.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-3cc89cc849282c81,,,1001069,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001069.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-4caf30d3e785cbd0,tpa-4ada1f6c3013a6,mp-e5d954226eb4cddd,1001597,,capital_estimate_reported,,2023,330000,reported_level,Stormwater Improvement Fee,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001597.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-10-06T18:15:17+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-c88b0eadbeed5cb5,tpa-4ada1f6c3013a6,mp-e5d954226eb4cddd,1001597,,funded_status_reported,,2023,,not_applicable,Stormwater Improvement Fee,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001597.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-10-06T18:15:17+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-3b2fd777e5d70707,,,1000773,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000773.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-118b2eddeeb2c40d,,,1000753,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000753.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-3907d5a658dbfb47,,,1000386,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000386.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-d7c4eaa30fd08eb0,,,1001593,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001593.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-8b365cec60785864,,,1000575,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000575.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-a889729da1c409ff,tpa-613081471e1d62;tpa-d60b774d24d302,mp-7b479705c969adb9;mp-95d84d187aef7d2f,1001541,,capital_estimate_reported,,2025,1900000,reported_level,Local Option Gas Tax,,https://www.tampa.gov/project/trans201191,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-07-06T12:15:43+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-216329d60e4abef5,tpa-613081471e1d62;tpa-d60b774d24d302,mp-7b479705c969adb9;mp-95d84d187aef7d2f,1001541,,funded_status_reported,,2025,,not_applicable,Local Option Gas Tax,,https://www.tampa.gov/project/trans201191,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-07-06T12:15:43+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-d5946f8ff9001e95,,,1000749,,funded_status_reported,,2021,,not_applicable,Stormwater Improvement Fee,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000749.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-05-23T18:27:05+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-244516f485e6ac00,,,1000145,16C28,funded_status_reported,,2019,,not_applicable,Solid Waste System Revenues,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000145.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-28T16:22:24+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-55d6fa9ce6f7bef7,,,1000490,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000490.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-dc53ac75a51713e8,,,0000088,,capital_estimate_reported,,2020,3150000,reported_level,Grants,,https://www.tampagov.net/tss-transportation/info/projects/west_shore_gandy,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-06-28T17:16:30+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-508ccfd761a8e37c,,,0000088,,funded_status_reported,,2020,,not_applicable,Grants,,https://www.tampagov.net/tss-transportation/info/projects/west_shore_gandy,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-06-28T17:16:30+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-1610bcddfddbf29b,tpa-9c191dfc408eda,mp-a581e41a7ced59bb,1001565,20-C-00015,capital_estimate_reported,,2025,6400000,reported_level,PIPES,,https://www.tampa.gov/project/ww1001565,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-16T14:52:39+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-e42d84b73831bd80,tpa-9c191dfc408eda,mp-a581e41a7ced59bb,1001565,20-C-00015,funded_status_reported,,2025,,not_applicable,PIPES,,https://www.tampa.gov/project/ww1001565,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-16T14:52:39+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-2407fc7af5de7001,,,0000374,15-C-00044,capital_estimate_reported,,2019,9000000,reported_level,PIPES,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f0000374.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-49d5da8fe9a4c348,,,0000374,15-C-00044,funded_status_reported,,2019,,not_applicable,PIPES,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f0000374.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-10216329e4c59a53,,,1000951,18-C-00023,capital_estimate_reported,,2020,200000,reported_level,PIPES,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000951.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-2caa2b5e3d1d689a,,,1000951,18-C-00023,funded_status_reported,,2020,,not_applicable,PIPES,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000951.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-59a8d42adbf61208,,,1000433,16-C-00019,capital_estimate_reported,,2018,1200000,reported_level,PIPES,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000433.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-02T17:53:40+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-d5a8b77b32bc099c,,,1000433,16-C-00019,funded_status_reported,,2018,,not_applicable,PIPES,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000433.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-02T17:53:40+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-18f4f56b974c5d38,tpa-446b264792bc1b;tpa-634ca4ba0d397a;tpa-ba388df23956a8,mp-d93154563339afcf;mp-f29e75b78f05c142;mp-fc6a9a5f5c9b86a6,1001809,20-C-00014,capital_estimate_reported,,2028,19700000,reported_level,PIPES,,https://www.tampa.gov/project/ww1001809,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-473d29fb628d22c6,tpa-446b264792bc1b;tpa-634ca4ba0d397a;tpa-ba388df23956a8,mp-d93154563339afcf;mp-f29e75b78f05c142;mp-fc6a9a5f5c9b86a6,1001809,20-C-00014,funded_status_reported,,2028,,not_applicable,PIPES,,https://www.tampa.gov/project/ww1001809,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-c112cc7610034f13,,,1000769,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000769.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-1a0a09b5211a04cd,,,0000294,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f0000294.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-650c59fd2cf349ae,tpa-98a17eb54517ba,mp-4ba7bc24f95c8f99,1001674,,capital_estimate_reported,,2027,5400000,reported_level,Multiple Funding,,https://www.tampa.gov/project/trans20135,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-07-06T12:18:06+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-960aebbd366b277d,tpa-98a17eb54517ba,mp-4ba7bc24f95c8f99,1001674,,funded_status_reported,,2027,,not_applicable,Multiple Funding,,https://www.tampa.gov/project/trans20135,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-07-06T12:18:06+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-c05365027ba0c213,,,1000986,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000986.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-81a4cf01439ba228,,,1001933,21-C-00030,capital_estimate_reported,,2023,2571898,reported_level,Tax - Other,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001933.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-d06563fede4fd1e2,,,1001933,21-C-00030,funded_status_reported,,2023,,not_applicable,Tax - Other,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001933.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-b9c258f1ece3e3dd,,,1000978,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000978.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-f6c22a34bc3772f1,,,1001831,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001831.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-ab7584bb66a8e6b2,,,1001542,,funded_status_reported,,2023,,not_applicable,Local Option Gas Tax,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001542.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-06-22T18:28:10+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-3c1c56515c0d077c,,,1001600,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001600.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-b03ec04aeff712f0,,,1001984,19-C-00052,capital_estimate_reported,,2021,3983058,reported_level,Tourist Development Taxes,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001984.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-9b836f1c03334020,,,1001984,19-C-00052,funded_status_reported,,2021,,not_applicable,Tourist Development Taxes,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001984.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-3246f710644f500c,,,1001512,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001512.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-86fab99ede646b85,,,1000770,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000770.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-34e964bc9c0695c9,,,1000577,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000577.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-042813cbf16bf279,,,0000082,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f0000082.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-72188809e1a2ae59,,,1000979,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000979.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-7d9cee0850567e99,,,1000948,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000948.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-128b9f90e28d3e04,,,1000931,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000931.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-932b6d6d3d19d375,,,0000289,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f0000289.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-269b8bdde12d7cd6,,,1000260,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000260.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-d7397a9a32771bc1,tpa-fcd1f5f70bf6dd,mp-1b6b7b76f7e85cf5,1001842,21-C-00024,capital_estimate_reported,,2021,5377251.80,reported_level,PIPES,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001842.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-664a2d8082a04b56,tpa-fcd1f5f70bf6dd,mp-1b6b7b76f7e85cf5,1001842,21-C-00024,funded_status_reported,,2021,,not_applicable,PIPES,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001842.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-1adf0e938c7f1daa,,,1000719,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000719.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-04e91e4c9ddac7ca,,,1000498,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1000498.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-ba7aab3e1d00fd9f,,,1001400,21-C-00045,capital_estimate_reported,,,106799549,reported_level,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001400.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
fin-0c4a62ef180dcf3a,,,1001400,21-C-00045,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1001400.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-02-26T21:04:29+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-497f0ca20c0156a2,,,1002058,,funded_status_reported,,,,not_applicable,,,https://apps.tampagov.net/Directory_Lister/FileHandler.ashx?file=GIS%2f1002058.pdf,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-08-16T15:11:53+00:00,official_source_observation,no,"Funded status is an administrative source label, not an expenditure amount."
fin-efed0f3faa8303c9,tpa-287723afdc6d7a,mp-6830ae56975ff4bc,1002445,24-D-00003,capital_estimate_reported,,2027,6300000,reported_level,Multiple Funding,,https://www.tampa.gov/project/trans20091,https://arcgis.tampagov.net/arcgis/rest/services/CapitalProjects/CapitalProjectsBudgetBook/FeatureServer/0,2026-08-28T04:55:51+00:00,2022-07-06T12:17:49+00:00,official_source_observation,no,"Estimated cost is a reported project-level estimate, not spending or a budget amendment."
