accela_record_id,record_number,source_module,disposition,match_method,matched_activity_id,integrated_activity_id,duplicate_key,review_required
acc-0723a567adce60c69af4,BTR-25-0615462,Building,appended_new_activity,no_exact_core_match,,tpa-7b970ca965a3be,BTR250615462,false
acc-023584f9bb37d98d0102,BTR-25-0615463,Building,appended_new_activity,no_exact_core_match,,tpa-51ea897c5ae810,BTR250615463,false
acc-aa9a9e22f5fd50084e69,BTR-25-0615464,Building,appended_new_activity,no_exact_core_match,,tpa-6a2058947687b5,BTR250615464,false
acc-7b6cde1a4881e5af2068,BTR-25-0615465,Building,appended_new_activity,no_exact_core_match,,tpa-838b45dffc1ef3,BTR250615465,false
acc-cd1f266a80d37a06b6f7,BTR-25-0615466,Building,appended_new_activity,no_exact_core_match,,tpa-38b3c201dc26c1,BTR250615466,false
acc-5d58a3889d31c4e0470a,BTR-25-0615467,Building,appended_new_activity,no_exact_core_match,,tpa-c1fcae5768b41a,BTR250615467,false
acc-73eea2faa93c12c43366,BTR-25-0615468,Building,appended_new_activity,no_exact_core_match,,tpa-60bb536f780ba4,BTR250615468,false
acc-08073dfd0582899ba652,BTR-25-0615469,Building,appended_new_activity,no_exact_core_match,,tpa-eff427bcaa84d9,BTR250615469,false
acc-772c3125322923322f7f,BTR-25-0615470,Building,appended_new_activity,no_exact_core_match,,tpa-5610aef2ef4827,BTR250615470,false
acc-ca8a0792a0c718b8e509,BTR-25-0615471,Building,appended_new_activity,no_exact_core_match,,tpa-30cd31afe83d58,BTR250615471,false
acc-fe8e7b99ea92b177981d,BTR-25-0615472,Building,appended_new_activity,no_exact_core_match,,tpa-05c69e0f1076c6,BTR250615472,false
acc-c7aeb7c6a8a145adf1a1,BTR-25-0615473,Building,appended_new_activity,no_exact_core_match,,tpa-7eabae3b133ae4,BTR250615473,false
acc-3b14ad8ec637566d7f00,BTR-25-0615474,Building,appended_new_activity,no_exact_core_match,,tpa-3c0b05a71af362,BTR250615474,false
acc-299fc883d3fde64a19f3,BTR-25-0615475,Building,appended_new_activity,no_exact_core_match,,tpa-0c4823a1409630,BTR250615475,false
acc-8c4b784d28fd4eb5d66d,BTR-25-0615476,Building,appended_new_activity,no_exact_core_match,,tpa-e7cf83c77f20c2,BTR250615476,false
acc-f022a42cb3d235493149,BTR-25-0615477,Building,appended_new_activity,no_exact_core_match,,tpa-d581d72093dab0,BTR250615477,false
acc-a6df3ca12da5de45a85b,BTR-25-0615478,Building,appended_new_activity,no_exact_core_match,,tpa-a79c9dfcac586e,BTR250615478,false
acc-13b55549f10af2c2bba6,BTR-25-0615479,Building,appended_new_activity,no_exact_core_match,,tpa-77a94198d176af,BTR250615479,false
acc-ea159f4bcbd00a9e7c20,BTR-25-0615480,Building,appended_new_activity,no_exact_core_match,,tpa-4df2b4e130ed8b,BTR250615480,false
acc-ef40d3ea8306f61a9d9d,BTR-25-0615481,Building,appended_new_activity,no_exact_core_match,,tpa-3cde9bdfb38afe,BTR250615481,false
acc-23ec052d735132c701a0,BTR-25-0615482,Building,appended_new_activity,no_exact_core_match,,tpa-a0a41719f5ab51,BTR250615482,false
acc-5ff43b51d604693d7cf5,BTR-25-0615483,Building,appended_new_activity,no_exact_core_match,,tpa-8a218058891b07,BTR250615483,false
acc-3968e98867aadd131284,BTR-25-0615484,Building,appended_new_activity,no_exact_core_match,,tpa-6f83da6be0643e,BTR250615484,false
acc-872d108cd4a32c858c77,BTR-25-0615485,Building,appended_new_activity,no_exact_core_match,,tpa-6adae6e81735e2,BTR250615485,false
acc-db6a52d73594dfefc02e,BTR-25-0615486,Building,appended_new_activity,no_exact_core_match,,tpa-972037ca0da10d,BTR250615486,false
acc-9752510c9cd9d9fc94fa,BTR-25-0615487,Building,appended_new_activity,no_exact_core_match,,tpa-bccff86493ad18,BTR250615487,false
acc-32371c955430e53f5d67,BTR-25-0615488,Building,appended_new_activity,no_exact_core_match,,tpa-c3419a9e73344c,BTR250615488,false
acc-78c3b7ce995eeb7452e7,BTR-25-0615489,Building,appended_new_activity,no_exact_core_match,,tpa-b7e38535225a9c,BTR250615489,false
acc-406d89a8ba39ba2ae86d,BTR-25-0615490,Building,appended_new_activity,no_exact_core_match,,tpa-f8b4988fd3e8ec,BTR250615490,false
acc-7ab70abfc91c28728ef7,BTR-25-0615491,Building,appended_new_activity,no_exact_core_match,,tpa-9abb50d124eda5,BTR250615491,false
acc-8663b403cda7d054be24,BTR-25-0615492,Building,appended_new_activity,no_exact_core_match,,tpa-7a54d1dce0fe1c,BTR250615492,false
acc-5314df42562cefc18875,BTR-25-0615493,Building,appended_new_activity,no_exact_core_match,,tpa-316572a1edab52,BTR250615493,false
acc-047b037f46be1027e192,BTR-25-0615494,Building,appended_new_activity,no_exact_core_match,,tpa-a2d5a2e4ae94e8,BTR250615494,false
acc-0995c825cadc309c3663,BTR-25-0615495,Building,appended_new_activity,no_exact_core_match,,tpa-749b82c766b31c,BTR250615495,false
acc-1fdc31c546aac26c37d2,BTR-25-0615496,Building,appended_new_activity,no_exact_core_match,,tpa-1292b5e73d6f40,BTR250615496,false
acc-a98465a1f2d3b9ad90e0,BTR-25-0615497,Building,appended_new_activity,no_exact_core_match,,tpa-ed458070bc07c5,BTR250615497,false
acc-0d430e7806f2c949aa0a,BTR-25-0615498,Building,appended_new_activity,no_exact_core_match,,tpa-2ba0e2bff2cab8,BTR250615498,false
acc-fa653a09f8ae4e52bfe2,BTR-25-0615499,Building,appended_new_activity,no_exact_core_match,,tpa-e0fa4a2e875722,BTR250615499,false
acc-af4b5ebb9ad8fb44116f,BTR-25-0615500,Building,appended_new_activity,no_exact_core_match,,tpa-0eff63fc4fba5b,BTR250615500,false
acc-3056adb368db2fa1900a,BTR-25-0615501,Building,appended_new_activity,no_exact_core_match,,tpa-4897b81e473259,BTR250615501,false
acc-a31d0692641ee7eee53a,BTR-25-0615502,Building,appended_new_activity,no_exact_core_match,,tpa-55fbfd8bc9ab0d,BTR250615502,false
acc-faa678d97ebb539bf364,BTR-25-0615503,Building,appended_new_activity,no_exact_core_match,,tpa-baab84ac28f9b2,BTR250615503,false
acc-aaf2d46cb423b3fe36cc,BTR-25-0615504,Building,appended_new_activity,no_exact_core_match,,tpa-8a9eddd687387a,BTR250615504,false
acc-93f1e85fcc79ff87518e,BTR-25-0615505,Building,appended_new_activity,no_exact_core_match,,tpa-d7751abb08c71c,BTR250615505,false
acc-5b892ca23cc5d48a407e,BTR-25-0615506,Building,appended_new_activity,no_exact_core_match,,tpa-dced3c59d89f52,BTR250615506,false
acc-6f47f31fe37c31ff981e,BTR-25-0615507,Building,appended_new_activity,no_exact_core_match,,tpa-44e49ab323f15f,BTR250615507,false
acc-bdc6ed9c9cbe07e749e0,BTR-25-0615508,Building,appended_new_activity,no_exact_core_match,,tpa-91c5405ba36757,BTR250615508,false
acc-31247754dda93f3cead5,BTR-25-0615509,Building,appended_new_activity,no_exact_core_match,,tpa-620ac192d04f80,BTR250615509,false
acc-c6a12cb2d5f693a82ed8,BTR-25-0615510,Building,appended_new_activity,no_exact_core_match,,tpa-387f10dc0c5588,BTR250615510,false
acc-2cc2bfc6bc3a55f605d6,BTR-25-0615511,Building,appended_new_activity,no_exact_core_match,,tpa-036a8bc4e5da88,BTR250615511,false
acc-83214a568b1d96359770,BTR-25-0615512,Building,appended_new_activity,no_exact_core_match,,tpa-f89ff45401c1de,BTR250615512,false
acc-664b08cbe0ff0fa94756,BTR-25-0615513,Building,appended_new_activity,no_exact_core_match,,tpa-45db7c19188342,BTR250615513,false
acc-74fd4af70d2dca8ef8ec,BTR-25-0615514,Building,appended_new_activity,no_exact_core_match,,tpa-9f0dd54337e194,BTR250615514,false
acc-2e68838736903c0899c7,BTR-25-0615515,Building,appended_new_activity,no_exact_core_match,,tpa-99a89443149b85,BTR250615515,false
acc-d73c80a57688bc2f7cb3,BTR-25-0615516,Building,appended_new_activity,no_exact_core_match,,tpa-39979cb6ac0668,BTR250615516,false
acc-521106a10055e593c957,BTR-25-0615517,Building,appended_new_activity,no_exact_core_match,,tpa-bd770bb3c28b89,BTR250615517,false
acc-78df805142220baac436,BTR-25-0615518,Building,appended_new_activity,no_exact_core_match,,tpa-ec7838ec244b58,BTR250615518,false
acc-dccd6c8af31587fa161f,BTR-25-0615519,Building,appended_new_activity,no_exact_core_match,,tpa-feff42c59cc118,BTR250615519,false
acc-ea738110ec8a5a304246,BTR-25-0615520,Building,appended_new_activity,no_exact_core_match,,tpa-c1e027fb8ed179,BTR250615520,false
acc-457677c63ef26e00c6b7,BTR-25-0615521,Building,appended_new_activity,no_exact_core_match,,tpa-843f1a5ca33cd7,BTR250615521,false
acc-d143dbb6b01c40d9fa07,BTR-25-0615522,Building,appended_new_activity,no_exact_core_match,,tpa-37c9dcd811e77e,BTR250615522,false
acc-3dd174d973fcf88a5e61,BTR-25-0615523,Building,appended_new_activity,no_exact_core_match,,tpa-09ff0094c407c2,BTR250615523,false
acc-52218dc5d596764b4d93,BTR-25-0615524,Building,appended_new_activity,no_exact_core_match,,tpa-80d768989cf9d9,BTR250615524,false
acc-15b86df709179e8c10ac,BTR-25-0615525,Building,appended_new_activity,no_exact_core_match,,tpa-b16a2e0dd79fa8,BTR250615525,false
acc-adceb92de450c436b263,BTR-25-0615526,Building,appended_new_activity,no_exact_core_match,,tpa-9b0eed0cd746af,BTR250615526,false
acc-ea99e281ddd825e0f740,BTR-25-0615527,Building,appended_new_activity,no_exact_core_match,,tpa-5887e1180ce0f2,BTR250615527,false
acc-6ce5268b9ca34744918f,BTR-25-0615528,Building,appended_new_activity,no_exact_core_match,,tpa-1e3325b8d36350,BTR250615528,false
acc-310f41f17ae9461afcc2,BTR-25-0615529,Building,appended_new_activity,no_exact_core_match,,tpa-2be9d3dbfa8397,BTR250615529,false
acc-504b2d0c7e00d97cf3b1,BTR-25-0615530,Building,appended_new_activity,no_exact_core_match,,tpa-633c04a518c906,BTR250615530,false
acc-19668a09a66182dd192d,BTR-25-0615531,Building,appended_new_activity,no_exact_core_match,,tpa-658a43ab761691,BTR250615531,false
acc-47fbe2618d3f0d3860b9,BTR-25-0615532,Building,appended_new_activity,no_exact_core_match,,tpa-ee81826dbfb7ce,BTR250615532,false
acc-83a5772829f2bf9eb470,BTR-25-0615533,Building,appended_new_activity,no_exact_core_match,,tpa-f19c621801dbc2,BTR250615533,false
acc-d5c7f44eb54d767ab4a4,BTR-25-0615534,Building,appended_new_activity,no_exact_core_match,,tpa-ca1eaa89db14a2,BTR250615534,false
acc-6ec563433b96ba25c563,BTR-25-0615535,Building,appended_new_activity,no_exact_core_match,,tpa-c3c13eae1787f6,BTR250615535,false
acc-7fa3de4b258aa39f8090,BTR-25-0615536,Building,appended_new_activity,no_exact_core_match,,tpa-f488320e2d898b,BTR250615536,false
acc-760dce782c9eb99d9dcb,BTR-25-0615537,Building,appended_new_activity,no_exact_core_match,,tpa-8b8ca86fa75b13,BTR250615537,false
acc-51186ce7250905a026d7,BTR-25-0615538,Building,appended_new_activity,no_exact_core_match,,tpa-03e8bf45c4a229,BTR250615538,false
acc-dfe363db1e2ede2434dd,BTR-25-0615539,Building,appended_new_activity,no_exact_core_match,,tpa-4ffa49706cde2e,BTR250615539,false
acc-2bd15ceb4a1ad049d714,BTR-25-0615540,Building,appended_new_activity,no_exact_core_match,,tpa-3ae349cb6c17b6,BTR250615540,false
acc-8b6ef33b889a1d729455,BTR-25-0615541,Building,appended_new_activity,no_exact_core_match,,tpa-8e7a5d9b1f65c9,BTR250615541,false
acc-aad68ba3f7bf58639898,BTR-25-0615542,Building,appended_new_activity,no_exact_core_match,,tpa-9cafa017553323,BTR250615542,false
acc-bfc4929a95ec753898f5,BTR-25-0615543,Building,appended_new_activity,no_exact_core_match,,tpa-4107e64b5c5de9,BTR250615543,false
acc-283286529d3714158a49,BTR-25-0615544,Building,appended_new_activity,no_exact_core_match,,tpa-7a6a023e1f3fd6,BTR250615544,false
acc-ba7bf183cb73679ef3bf,BTR-25-0615545,Building,appended_new_activity,no_exact_core_match,,tpa-b4aaf18eed3045,BTR250615545,false
acc-b443284e2787ea83e92d,BTR-25-0615546,Building,appended_new_activity,no_exact_core_match,,tpa-8a36ff593302d8,BTR250615546,false
acc-46c6f644ade7054ede89,BTR-25-0615547,Building,appended_new_activity,no_exact_core_match,,tpa-0ca13097699d22,BTR250615547,false
acc-3311a0a9f80ce83ffc12,BTR-25-0615548,Building,appended_new_activity,no_exact_core_match,,tpa-1bf47df597078d,BTR250615548,false
acc-d02df59cae70e59df185,BTR-25-0615549,Building,appended_new_activity,no_exact_core_match,,tpa-566e8f4fef439b,BTR250615549,false
acc-b022c53d48bcf55336dd,BTR-25-0615550,Building,appended_new_activity,no_exact_core_match,,tpa-eea3f705bb434a,BTR250615550,false
acc-309c8d1889184557874e,BTR-25-0615551,Building,appended_new_activity,no_exact_core_match,,tpa-19871f0b29156d,BTR250615551,false
acc-12bc713723d5a7e316c7,BTR-25-0615552,Building,appended_new_activity,no_exact_core_match,,tpa-88e6bf50f5495c,BTR250615552,false
acc-749dd3601732891c8328,BTR-25-0615553,Building,appended_new_activity,no_exact_core_match,,tpa-692d415597becc,BTR250615553,false
acc-558fbfef18dd287b3334,BTR-25-0615554,Building,appended_new_activity,no_exact_core_match,,tpa-dc754e5cae0bc0,BTR250615554,false
acc-eb9c832f40596d598b74,BTR-25-0615555,Building,appended_new_activity,no_exact_core_match,,tpa-d3a8a5d21979c4,BTR250615555,false
acc-37d54060715633042d90,BTR-25-0615556,Building,appended_new_activity,no_exact_core_match,,tpa-c92677d47049cb,BTR250615556,false
acc-c25ea2d82d481cbc4ea2,BTR-25-0615557,Building,appended_new_activity,no_exact_core_match,,tpa-1f813e57235d8c,BTR250615557,false
acc-867ca93228d8c71a2037,BTR-25-0615558,Building,appended_new_activity,no_exact_core_match,,tpa-e9a19e4f9e8451,BTR250615558,false
acc-dd9d23bcab832d55bc14,BTR-25-0615559,Building,appended_new_activity,no_exact_core_match,,tpa-643f006f4e5304,BTR250615559,false
acc-3429ffe7cc64c1fb0f5e,BTR-25-0615560,Building,appended_new_activity,no_exact_core_match,,tpa-99ca733f56c606,BTR250615560,false
acc-b7caaa1e10605d288ec1,BTR-25-0615561,Building,appended_new_activity,no_exact_core_match,,tpa-a380053a3cb916,BTR250615561,false
acc-e7f7e6f6edf8c5f9d99f,BTR-25-0615562,Building,appended_new_activity,no_exact_core_match,,tpa-0b3488e4dddb46,BTR250615562,false
acc-9ddbffc3f622f78648e0,BTR-25-0615563,Building,appended_new_activity,no_exact_core_match,,tpa-85147b85b24d39,BTR250615563,false
acc-fa233ddc4edae42cb75b,BTR-25-0615564,Building,appended_new_activity,no_exact_core_match,,tpa-73a767f2742bfb,BTR250615564,false
acc-2fb609c69519fd53dfe6,BTR-25-0615565,Building,appended_new_activity,no_exact_core_match,,tpa-095f9292d51f9f,BTR250615565,false
acc-abf959513fb977eb2074,BTR-25-0615566,Building,appended_new_activity,no_exact_core_match,,tpa-ee233c589a84f3,BTR250615566,false
acc-247330fd166a15d97982,BTR-25-0615567,Building,appended_new_activity,no_exact_core_match,,tpa-14eff0c9e7b23e,BTR250615567,false
acc-51ff0dd7cbe154c9c796,BTR-25-0615568,Building,appended_new_activity,no_exact_core_match,,tpa-1fc74a7f40980a,BTR250615568,false
acc-8efdf76df97b146ec5ec,BTR-25-0615569,Building,appended_new_activity,no_exact_core_match,,tpa-c566710fb54ad0,BTR250615569,false
acc-a3d44e4fade1d2161c89,BTR-25-0615570,Building,appended_new_activity,no_exact_core_match,,tpa-c7f944b3b100f1,BTR250615570,false
acc-b5dc573fd19335e247f2,BTR-25-0615571,Building,appended_new_activity,no_exact_core_match,,tpa-ac7397eb37cd71,BTR250615571,false
acc-4af883c4358ce784343f,BTR-25-0615572,Building,appended_new_activity,no_exact_core_match,,tpa-7b608f9cb7b167,BTR250615572,false
acc-c6bd6abc2cbdc11d7fb2,BTR-25-0615573,Building,appended_new_activity,no_exact_core_match,,tpa-f5c8bbc6cb0c89,BTR250615573,false
acc-cbdb2f14c524724af1dd,BTR-25-0615574,Building,appended_new_activity,no_exact_core_match,,tpa-0fd8b060a3fea5,BTR250615574,false
acc-c0cf126ca5fc6b3c5534,BTR-25-0615575,Building,appended_new_activity,no_exact_core_match,,tpa-58942490d4797f,BTR250615575,false
acc-7aea48980517ae13a0c9,BTR-25-0615576,Building,appended_new_activity,no_exact_core_match,,tpa-08af7418c2ead9,BTR250615576,false
acc-90b237f79456bb3061cb,BTR-25-0615577,Building,appended_new_activity,no_exact_core_match,,tpa-93e1749a69b284,BTR250615577,false
acc-173abefff50ca86cfd49,BTR-25-0615578,Building,appended_new_activity,no_exact_core_match,,tpa-7c9315c3f38639,BTR250615578,false
acc-2a6c1b681b497265b801,BTR-25-0615579,Building,appended_new_activity,no_exact_core_match,,tpa-0ef5b7547cbd96,BTR250615579,false
acc-989e5d4cac7cb108f653,BTR-25-0615580,Building,appended_new_activity,no_exact_core_match,,tpa-e14ef72742e031,BTR250615580,false
acc-307bd8438d0b18815c5e,BTR-25-0615581,Building,appended_new_activity,no_exact_core_match,,tpa-1a4a0991c829d0,BTR250615581,false
acc-6982e4548001d4a40cb8,BTR-25-0615582,Building,appended_new_activity,no_exact_core_match,,tpa-c89d0f3bdc621b,BTR250615582,false
acc-7cac258bd727a05335ed,BTR-25-0615583,Building,appended_new_activity,no_exact_core_match,,tpa-b05b5e32eca934,BTR250615583,false
acc-8a160c7e50d5e4de0f54,BTR-25-0615584,Building,appended_new_activity,no_exact_core_match,,tpa-ab0cebf54e9bb5,BTR250615584,false
acc-2f20374abba8e4cfb23a,BTR-25-0615585,Building,appended_new_activity,no_exact_core_match,,tpa-f9faa2cd0c5d51,BTR250615585,false
acc-0bcd3b0f1a89a0fd1cc9,BTR-25-0615586,Building,appended_new_activity,no_exact_core_match,,tpa-ecf19a98428794,BTR250615586,false
acc-1d67fd26b77d9a59e43d,BTR-25-0615587,Building,appended_new_activity,no_exact_core_match,,tpa-32aa9bf3eac7f8,BTR250615587,false
acc-6df7e165e6242cb522bd,BTR-25-0615588,Building,appended_new_activity,no_exact_core_match,,tpa-7278392fe88e7f,BTR250615588,false
acc-001ee238cfaec7d82e27,BTR-25-0615589,Building,appended_new_activity,no_exact_core_match,,tpa-caaa15c2f8de61,BTR250615589,false
acc-aaaa9bef5101aad31d4c,BTR-25-0615590,Building,appended_new_activity,no_exact_core_match,,tpa-665668d4827daf,BTR250615590,false
acc-6f16a03132708cf738a7,BTR-25-0615591,Building,appended_new_activity,no_exact_core_match,,tpa-6943142fb3b1e3,BTR250615591,false
acc-755ee8942c274df4291d,BTR-25-0615592,Building,appended_new_activity,no_exact_core_match,,tpa-f3911ae2be3403,BTR250615592,false
acc-1cf4139e169fe1b153a7,BTR-25-0615593,Building,appended_new_activity,no_exact_core_match,,tpa-0dc35587d96e82,BTR250615593,false
acc-23dfac8f01246144f608,BTR-25-0615594,Building,appended_new_activity,no_exact_core_match,,tpa-abc51df3ac4091,BTR250615594,false
acc-f1b0a4d47114b3141023,BTR-25-0615595,Building,appended_new_activity,no_exact_core_match,,tpa-c54bd98aa65665,BTR250615595,false
acc-552a6f8251692f8f14e1,BTR-25-0615596,Building,appended_new_activity,no_exact_core_match,,tpa-d32885cbacb9fa,BTR250615596,false
acc-7682a1c5147d1c8164cb,BTR-25-0615597,Building,appended_new_activity,no_exact_core_match,,tpa-eeb475b581dfc9,BTR250615597,false
acc-5231f8a9116999fbc536,BTR-25-0615598,Building,appended_new_activity,no_exact_core_match,,tpa-5b0270a32c6bbb,BTR250615598,false
acc-a8e9d4420bf48e6561ba,BTR-25-0615599,Building,appended_new_activity,no_exact_core_match,,tpa-07640db9d08d18,BTR250615599,false
acc-c377121860dd00ae0ea9,BTR-25-0615600,Building,appended_new_activity,no_exact_core_match,,tpa-8db20a8646e76e,BTR250615600,false
acc-be00e841a557258dd8ee,BTR-25-0615601,Building,appended_new_activity,no_exact_core_match,,tpa-89a27c1f4764ec,BTR250615601,false
acc-cf17cb4bd8ed226b82a1,BTR-25-0615602,Building,appended_new_activity,no_exact_core_match,,tpa-c621289f3d7adc,BTR250615602,false
acc-69863a3d1cde7933f523,BTR-25-0615603,Building,appended_new_activity,no_exact_core_match,,tpa-77c48e0aaa83eb,BTR250615603,false
acc-b5cf43db0e5cf200dd1b,BTR-25-0615604,Building,appended_new_activity,no_exact_core_match,,tpa-8b2d48e9a2b8d7,BTR250615604,false
acc-5080ef607f59e79137fb,BTR-25-0615605,Building,appended_new_activity,no_exact_core_match,,tpa-4b93191f00d634,BTR250615605,false
acc-7fb69d40d3e36586557f,BTR-25-0615606,Building,appended_new_activity,no_exact_core_match,,tpa-f56bf0766abf2e,BTR250615606,false
acc-0351d7cb017a9f4c4df2,BTR-25-0615607,Building,appended_new_activity,no_exact_core_match,,tpa-9b2ab1ea1027c5,BTR250615607,false
acc-f71b606b4c12db0b32bc,BTR-25-0615608,Building,appended_new_activity,no_exact_core_match,,tpa-2b47efda80be8c,BTR250615608,false
acc-e78f7f4c9887a8ac8fe9,BTR-25-0615609,Building,appended_new_activity,no_exact_core_match,,tpa-87c575c022793c,BTR250615609,false
acc-307c1ad0af260682cb94,BTR-25-0615610,Building,appended_new_activity,no_exact_core_match,,tpa-8a059d8a2a6ad7,BTR250615610,false
acc-5e4193856f27cec4a4eb,BTR-25-0615611,Building,appended_new_activity,no_exact_core_match,,tpa-7de9289c8346fb,BTR250615611,false
acc-f8afc11ec0b144d0baaf,BTR-25-0615612,Building,appended_new_activity,no_exact_core_match,,tpa-43b7795bba3f31,BTR250615612,false
acc-4e70be0d100905c53f77,BTR-25-0615613,Building,appended_new_activity,no_exact_core_match,,tpa-e4bef0d9b5983e,BTR250615613,false
acc-ff8b456a0e193816efb9,BTR-25-0615614,Building,appended_new_activity,no_exact_core_match,,tpa-bb040292469113,BTR250615614,false
acc-afbb3eafa85196868bb3,BTR-25-0615615,Building,appended_new_activity,no_exact_core_match,,tpa-fe2d0678212f36,BTR250615615,false
acc-2c8e8a8b360a41052644,BTR-25-0615616,Building,appended_new_activity,no_exact_core_match,,tpa-05ba7870875beb,BTR250615616,false
acc-9227e39fae0d182cfa35,BTR-25-0615617,Building,appended_new_activity,no_exact_core_match,,tpa-cfe94a12954d95,BTR250615617,false
acc-3030db9306c6f511f6a1,BTR-25-0615618,Building,appended_new_activity,no_exact_core_match,,tpa-c984d527700a24,BTR250615618,false
acc-3f81b7114548f8d314ee,BTR-25-0615619,Building,appended_new_activity,no_exact_core_match,,tpa-e6a042cfdd1c32,BTR250615619,false
acc-f36e96d51ef3fff7b109,BTR-25-0615620,Building,appended_new_activity,no_exact_core_match,,tpa-6d00baa04987a6,BTR250615620,false
acc-b63f2f1ff98f07390fba,BTR-25-0615621,Building,appended_new_activity,no_exact_core_match,,tpa-270a7d017aebe5,BTR250615621,false
acc-cca17d49920513ae83da,BTR-25-0615622,Building,appended_new_activity,no_exact_core_match,,tpa-6e45ae67441bd1,BTR250615622,false
acc-e3619bf6e7d98b82eb94,BTR-25-0615623,Building,appended_new_activity,no_exact_core_match,,tpa-66af084c512be7,BTR250615623,false
acc-9d55e63716bfc49c9c29,BTR-25-0615624,Building,appended_new_activity,no_exact_core_match,,tpa-b7d6d206410a17,BTR250615624,false
acc-592d081983f656309e05,BTR-25-0615625,Building,appended_new_activity,no_exact_core_match,,tpa-4b622f4cce2901,BTR250615625,false
acc-7e34bf16e567cf8ddf8c,BTR-25-0615626,Building,appended_new_activity,no_exact_core_match,,tpa-807c1555bca9e7,BTR250615626,false
acc-24f9edf2615b216932f8,BTR-25-0615627,Building,appended_new_activity,no_exact_core_match,,tpa-d4d47a4c6158ed,BTR250615627,false
acc-d2630545d4984360a118,BTR-25-0615628,Building,appended_new_activity,no_exact_core_match,,tpa-1428ac8cf701be,BTR250615628,false
acc-7db0bc2c3575aaa2d797,BTR-25-0615629,Building,appended_new_activity,no_exact_core_match,,tpa-cbc2ee25a5f907,BTR250615629,false
acc-d0b701468c9c8df9e42a,BTR-25-0615630,Building,appended_new_activity,no_exact_core_match,,tpa-e52646eec20f3a,BTR250615630,false
acc-160bf0153f2fba93c39c,BTR-25-0615631,Building,appended_new_activity,no_exact_core_match,,tpa-978f1fed55e710,BTR250615631,false
acc-838e9fbf2d3d9f77ef9d,BTR-25-0615632,Building,appended_new_activity,no_exact_core_match,,tpa-8a19417172570a,BTR250615632,false
acc-9512875cf691dd9da736,BTR-25-0615633,Building,appended_new_activity,no_exact_core_match,,tpa-30fb837492c141,BTR250615633,false
acc-aaf2421eec0337297287,BTR-25-0615634,Building,appended_new_activity,no_exact_core_match,,tpa-ac8afe1c5b64af,BTR250615634,false
acc-b4d8d3774b65979cce93,BTR-25-0615635,Building,appended_new_activity,no_exact_core_match,,tpa-900dae3738db89,BTR250615635,false
acc-08c0434ef943b5796dee,BTR-25-0615636,Building,appended_new_activity,no_exact_core_match,,tpa-b92867d0fa3ca0,BTR250615636,false
acc-d33592c908f75a7cb019,BTR-25-0615637,Building,appended_new_activity,no_exact_core_match,,tpa-55dafffaae1de3,BTR250615637,false
acc-bd6054a472b28d18be0c,BTR-25-0615638,Building,appended_new_activity,no_exact_core_match,,tpa-7679f0a29ec37e,BTR250615638,false
acc-171d56eb5bc9d2066fc0,BTR-25-0615639,Building,appended_new_activity,no_exact_core_match,,tpa-02bb507c5c5d50,BTR250615639,false
acc-17f3222b64b076190a0e,BTR-25-0615640,Building,appended_new_activity,no_exact_core_match,,tpa-e050b9bc7bba4a,BTR250615640,false
acc-3a60feca959093343b37,BTR-25-0615641,Building,appended_new_activity,no_exact_core_match,,tpa-b14489c15aa907,BTR250615641,false
acc-f47691e466c7ab239638,BTR-25-0615642,Building,appended_new_activity,no_exact_core_match,,tpa-d3f7c5a5c1c991,BTR250615642,false
acc-309091db6808229624d5,BTR-25-0615643,Building,appended_new_activity,no_exact_core_match,,tpa-988c360a08a0b5,BTR250615643,false
acc-b5b4d6fdef93aa662e13,BTR-25-0615644,Building,appended_new_activity,no_exact_core_match,,tpa-4e3c27df0a49ec,BTR250615644,false
acc-b56580fd0ad09bd4b075,BTR-25-0615645,Building,appended_new_activity,no_exact_core_match,,tpa-17de16f7f390a1,BTR250615645,false
acc-2d7c96be933108dc3157,BTR-25-0615646,Building,appended_new_activity,no_exact_core_match,,tpa-759c91e3f45b4e,BTR250615646,false
acc-eb2bbe37534b5670f4bd,BTR-25-0615647,Building,appended_new_activity,no_exact_core_match,,tpa-d58786c28ad6ad,BTR250615647,false
acc-42120be6989c6eb54eb8,BTR-25-0615648,Building,appended_new_activity,no_exact_core_match,,tpa-c035c015612c88,BTR250615648,false
acc-837dc0b3aae4f99c3d71,BTR-25-0615649,Building,appended_new_activity,no_exact_core_match,,tpa-f05c9dbe60b54f,BTR250615649,false
acc-0bcfafb6bf30f0c5f94f,BTR-25-0615650,Building,appended_new_activity,no_exact_core_match,,tpa-ae625555ee5356,BTR250615650,false
acc-70e0ed238f5fe5169905,BTR-25-0615651,Building,appended_new_activity,no_exact_core_match,,tpa-658c657ea14005,BTR250615651,false
acc-86223e6dc8ae0d6db781,BTR-25-0615652,Building,appended_new_activity,no_exact_core_match,,tpa-12dd30aa917fc5,BTR250615652,false
acc-ffb2134f379fdd795df8,BTR-25-0615653,Building,appended_new_activity,no_exact_core_match,,tpa-0c60a1a6abe4cd,BTR250615653,false
acc-c91a4ed520eb07a624c5,BTR-25-0615654,Building,appended_new_activity,no_exact_core_match,,tpa-0c9b485b06db38,BTR250615654,false
acc-0576af73dff2159e4870,BTR-25-0615655,Building,appended_new_activity,no_exact_core_match,,tpa-871f602257bd81,BTR250615655,false
